"Plot Title: DO_02"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20645540, SEN S/N: 20645540)","Temp, °C (LGR S/N: 20645540, SEN S/N: 20645540)","Coupler Detached (LGR S/N: 20645540)","Coupler Attached (LGR S/N: 20645540)","Host Connected (LGR S/N: 20645540)","Stopped (LGR S/N: 20645540)","End Of File (LGR S/N: 20645540)"
1362,06/16/22 06:15:00 PM,0.18,9.72,,,,,
1363,06/16/22 06:30:00 PM,0.18,9.60,,,,,
1364,06/16/22 06:45:00 PM,0.17,9.42,,,,,
1365,06/16/22 07:00:00 PM,0.18,9.26,,,,,
1366,06/16/22 07:15:00 PM,0.18,9.10,,,,,
1367,06/16/22 07:30:00 PM,0.18,8.92,,,,,
1368,06/16/22 07:45:00 PM,0.17,8.76,,,,,
1369,06/16/22 08:00:00 PM,0.17,8.62,,,,,
1370,06/16/22 08:15:00 PM,0.17,8.50,,,,,
1371,06/16/22 08:30:00 PM,0.16,8.38,,,,,
1372,06/16/22 08:45:00 PM,0.16,8.26,,,,,
1373,06/16/22 09:00:00 PM,0.15,8.16,,,,,
1374,06/16/22 09:15:00 PM,0.15,8.06,,,,,
1375,06/16/22 09:30:00 PM,0.15,7.96,,,,,
1376,06/16/22 09:45:00 PM,0.16,7.92,,,,,
1377,06/16/22 10:00:00 PM,0.16,7.88,,,,,
1378,06/16/22 10:15:00 PM,0.16,7.84,,,,,
1379,06/16/22 10:30:00 PM,0.17,7.78,,,,,
1380,06/16/22 10:45:00 PM,0.17,7.76,,,,,
1381,06/16/22 11:00:00 PM,0.18,7.70,,,,,
1382,06/16/22 11:15:00 PM,0.18,7.68,,,,,
1383,06/16/22 11:30:00 PM,0.19,7.66,,,,,
1384,06/16/22 11:45:00 PM,0.19,7.60,,,,,
1385,06/17/22 12:00:00 AM,0.19,7.54,,,,,
1386,06/17/22 12:15:00 AM,0.20,7.46,,,,,
1387,06/17/22 12:30:00 AM,0.20,7.34,,,,,
1388,06/17/22 12:45:00 AM,0.20,7.24,,,,,
1389,06/17/22 01:00:00 AM,0.21,7.14,,,,,
1390,06/17/22 01:15:00 AM,0.21,7.04,,,,,
1391,06/17/22 01:30:00 AM,0.21,6.94,,,,,
1392,06/17/22 01:45:00 AM,0.22,6.86,,,,,
1393,06/17/22 02:00:00 AM,0.22,6.80,,,,,
1394,06/17/22 02:15:00 AM,0.22,6.74,,,,,
1395,06/17/22 02:30:00 AM,0.23,6.68,,,,,
1396,06/17/22 02:45:00 AM,0.23,6.64,,,,,
1397,06/17/22 03:00:00 AM,0.23,6.58,,,,,
1398,06/17/22 03:15:00 AM,0.24,6.50,,,,,
1399,06/17/22 03:30:00 AM,0.24,6.48,,,,,
1400,06/17/22 03:45:00 AM,0.25,6.42,,,,,
1401,06/17/22 04:00:00 AM,0.26,6.38,,,,,
1402,06/17/22 04:15:00 AM,0.26,6.34,,,,,
1403,06/17/22 04:30:00 AM,0.27,6.28,,,,,
1404,06/17/22 04:45:00 AM,0.27,6.26,,,,,
1405,06/17/22 05:00:00 AM,0.28,6.20,,,,,
1406,06/17/22 05:15:00 AM,0.28,6.16,,,,,
1407,06/17/22 05:30:00 AM,0.29,6.14,,,,,
1408,06/17/22 05:45:00 AM,0.29,6.12,,,,,
1409,06/17/22 06:00:00 AM,0.29,6.10,,,,,
1410,06/17/22 06:15:00 AM,0.29,6.08,,,,,
1411,06/17/22 06:30:00 AM,0.29,6.02,,,,,
1412,06/17/22 06:45:00 AM,0.30,6.00,,,,,
1413,06/17/22 07:00:00 AM,0.30,5.98,,,,,
1414,06/17/22 07:15:00 AM,0.30,5.94,,,,,
1415,06/17/22 07:30:00 AM,0.30,5.92,,,,,
1416,06/17/22 07:45:00 AM,0.30,5.92,,,,,
1417,06/17/22 08:00:00 AM,0.31,5.92,,,,,
1418,06/17/22 08:15:00 AM,0.31,5.92,,,,,
1419,06/17/22 08:30:00 AM,0.31,5.92,,,,,
1420,06/17/22 08:45:00 AM,0.31,6.00,,,,,
1421,06/17/22 09:00:00 AM,0.31,6.08,,,,,
1422,06/17/22 09:15:00 AM,0.31,6.18,,,,,
1423,06/17/22 09:30:00 AM,0.31,6.30,,,,,
1424,06/17/22 09:45:00 AM,0.31,6.48,,,,,
1425,06/17/22 10:00:00 AM,0.31,6.68,,,,,
1426,06/17/22 10:15:00 AM,0.31,6.90,,,,,
1427,06/17/22 10:30:00 AM,0.31,7.16,,,,,
1428,06/17/22 10:45:00 AM,0.31,7.42,,,,,
1429,06/17/22 11:00:00 AM,0.31,7.68,,,,,
1430,06/17/22 11:15:00 AM,0.31,7.98,,,,,
1431,06/17/22 11:30:00 AM,0.31,8.32,,,,,
1432,06/17/22 11:45:00 AM,0.31,8.76,,,,,
1433,06/17/22 12:00:00 PM,0.30,9.16,,,,,
1434,06/17/22 12:15:00 PM,0.28,9.70,,,,,
1435,06/17/22 12:30:00 PM,0.25,10.10,,,,,
1436,06/17/22 12:45:00 PM,0.22,10.46,,,,,
1437,06/17/22 01:00:00 PM,0.21,10.72,,,,,
1438,06/17/22 01:15:00 PM,0.21,11.00,,,,,
1439,06/17/22 01:30:00 PM,0.20,11.16,,,,,
1440,06/17/22 01:45:00 PM,0.20,11.24,,,,,
1441,06/17/22 02:00:00 PM,0.20,11.20,,,,,
1442,06/17/22 02:15:00 PM,0.20,11.04,,,,,
1443,06/17/22 02:30:00 PM,0.19,10.96,,,,,
1444,06/17/22 02:45:00 PM,0.19,10.84,,,,,
1445,06/17/22 03:00:00 PM,0.19,10.76,,,,,
1446,06/17/22 03:15:00 PM,0.20,10.74,,,,,
1447,06/17/22 03:30:00 PM,0.22,10.78,,,,,
1448,06/17/22 03:45:00 PM,0.23,10.90,,,,,
1449,06/17/22 04:00:00 PM,0.23,10.84,,,,,
1450,06/17/22 04:15:00 PM,0.24,10.72,,,,,
1451,06/17/22 04:30:00 PM,0.24,10.54,,,,,
1452,06/17/22 04:45:00 PM,0.23,10.42,,,,,
1453,06/17/22 05:00:00 PM,0.24,10.30,,,,,
1454,06/17/22 05:15:00 PM,0.24,10.20,,,,,
1455,06/17/22 05:30:00 PM,0.24,10.08,,,,,
1456,06/17/22 05:45:00 PM,0.25,9.96,,,,,
1457,06/17/22 06:00:00 PM,0.26,9.82,,,,,
1458,06/17/22 06:15:00 PM,0.26,9.70,,,,,
1459,06/17/22 06:30:00 PM,0.27,9.54,,,,,
1460,06/17/22 06:45:00 PM,0.27,9.40,,,,,
1461,06/17/22 07:00:00 PM,0.27,9.26,,,,,
1462,06/17/22 07:15:00 PM,0.27,9.12,,,,,
1463,06/17/22 07:30:00 PM,0.27,8.98,,,,,
1464,06/17/22 07:45:00 PM,0.26,8.86,,,,,
1465,06/17/22 08:00:00 PM,0.26,8.76,,,,,
1466,06/17/22 08:15:00 PM,0.25,8.66,,,,,
1467,06/17/22 08:30:00 PM,0.25,8.58,,,,,
1468,06/17/22 08:45:00 PM,0.24,8.54,,,,,
1469,06/17/22 09:00:00 PM,0.23,8.48,,,,,
1470,06/17/22 09:15:00 PM,0.23,8.42,,,,,
1471,06/17/22 09:30:00 PM,0.22,8.36,,,,,
1472,06/17/22 09:45:00 PM,0.21,8.26,,,,,
1473,06/17/22 10:00:00 PM,0.21,8.20,,,,,
1474,06/17/22 10:15:00 PM,0.20,8.18,,,,,
1475,06/17/22 10:30:00 PM,0.20,8.16,,,,,
1476,06/17/22 10:45:00 PM,0.19,8.12,,,,,
1477,06/17/22 11:00:00 PM,0.19,8.10,,,,,
1478,06/17/22 11:15:00 PM,0.19,8.10,,,,,
1479,06/17/22 11:30:00 PM,0.19,8.08,,,,,
1480,06/17/22 11:45:00 PM,0.19,8.04,,,,,
1481,06/18/22 12:00:00 AM,0.19,7.98,,,,,
1482,06/18/22 12:15:00 AM,0.19,7.92,,,,,
1483,06/18/22 12:30:00 AM,0.19,7.84,,,,,
1484,06/18/22 12:45:00 AM,0.19,7.78,,,,,
1485,06/18/22 01:00:00 AM,0.19,7.74,,,,,
1486,06/18/22 01:15:00 AM,0.19,7.70,,,,,
1487,06/18/22 01:30:00 AM,0.18,7.70,,,,,
1488,06/18/22 01:45:00 AM,0.18,7.72,,,,,
1489,06/18/22 02:00:00 AM,0.18,7.72,,,,,
1490,06/18/22 02:15:00 AM,0.18,7.72,,,,,
1491,06/18/22 02:30:00 AM,0.18,7.66,,,,,
1492,06/18/22 02:45:00 AM,0.18,7.62,,,,,
1493,06/18/22 03:00:00 AM,0.18,7.58,,,,,
1494,06/18/22 03:15:00 AM,0.18,7.56,,,,,
1495,06/18/22 03:30:00 AM,0.18,7.50,,,,,
1496,06/18/22 03:45:00 AM,0.19,7.38,,,,,
1497,06/18/22 04:00:00 AM,0.19,7.36,,,,,
1498,06/18/22 04:15:00 AM,0.18,7.38,,,,,
1499,06/18/22 04:30:00 AM,0.18,7.44,,,,,
1500,06/18/22 04:45:00 AM,0.18,7.38,,,,,
1501,06/18/22 05:00:00 AM,0.18,7.24,,,,,
1502,06/18/22 05:15:00 AM,0.18,7.14,,,,,
1503,06/18/22 05:30:00 AM,0.18,7.12,,,,,
1504,06/18/22 05:45:00 AM,0.18,7.16,,,,,
1505,06/18/22 06:00:00 AM,0.18,7.18,,,,,
1506,06/18/22 06:15:00 AM,0.18,7.20,,,,,
1507,06/18/22 06:30:00 AM,0.17,7.24,,,,,
1508,06/18/22 06:45:00 AM,0.17,7.26,,,,,
1509,06/18/22 07:00:00 AM,0.17,7.28,,,,,
1510,06/18/22 07:15:00 AM,0.17,7.32,,,,,
1511,06/18/22 07:30:00 AM,0.17,7.32,,,,,
1512,06/18/22 07:45:00 AM,0.17,7.26,,,,,
1513,06/18/22 08:00:00 AM,0.17,7.16,,,,,
1514,06/18/22 08:15:00 AM,0.17,7.08,,,,,
1515,06/18/22 08:30:00 AM,0.17,7.04,,,,,
1516,06/18/22 08:45:00 AM,0.17,7.02,,,,,
1517,06/18/22 09:00:00 AM,0.17,7.10,,,,,
1518,06/18/22 09:15:00 AM,0.16,7.20,,,,,
1519,06/18/22 09:30:00 AM,0.16,7.30,,,,,
1520,06/18/22 09:45:00 AM,0.16,7.40,,,,,
1521,06/18/22 10:00:00 AM,0.16,7.50,,,,,
1522,06/18/22 10:15:00 AM,0.15,7.62,,,,,
1523,06/18/22 10:30:00 AM,0.15,7.70,,,,,
1524,06/18/22 10:45:00 AM,0.15,7.80,,,,,
1525,06/18/22 11:00:00 AM,0.15,7.90,,,,,
1526,06/18/22 11:15:00 AM,0.15,8.02,,,,,
1527,06/18/22 11:30:00 AM,0.15,8.20,,,,,
1528,06/18/22 11:45:00 AM,0.15,8.34,,,,,
1529,06/18/22 12:00:00 PM,0.15,8.46,,,,,
1530,06/18/22 12:15:00 PM,0.15,8.58,,,,,
1531,06/18/22 12:30:00 PM,0.15,8.72,,,,,
1532,06/18/22 12:45:00 PM,0.15,8.92,,,,,
1533,06/18/22 01:00:00 PM,0.15,9.00,,,,,
1534,06/18/22 01:15:00 PM,0.15,9.10,,,,,
1535,06/18/22 01:30:00 PM,0.15,9.16,,,,,
1536,06/18/22 01:45:00 PM,0.15,9.20,,,,,
1537,06/18/22 02:00:00 PM,0.16,9.06,,,,,
1538,06/18/22 02:15:00 PM,0.16,9.02,,,,,
1539,06/18/22 02:30:00 PM,0.16,8.96,,,,,
1540,06/18/22 02:45:00 PM,0.16,8.90,,,,,
1541,06/18/22 03:00:00 PM,0.17,8.84,,,,,
1542,06/18/22 03:15:00 PM,0.17,8.78,,,,,
1543,06/18/22 03:30:00 PM,0.17,8.78,,,,,
1544,06/18/22 03:45:00 PM,0.16,8.78,,,,,
1545,06/18/22 04:00:00 PM,0.16,8.80,,,,,
1546,06/18/22 04:15:00 PM,0.16,8.76,,,,,
1547,06/18/22 04:30:00 PM,0.16,8.74,,,,,
1548,06/18/22 04:45:00 PM,0.16,8.68,,,,,
1549,06/18/22 05:00:00 PM,0.17,8.64,,,,,
1550,06/18/22 05:15:00 PM,0.17,8.60,,,,,
1551,06/18/22 05:30:00 PM,0.18,8.52,,,,,
1552,06/18/22 05:45:00 PM,0.18,8.44,,,,,
1553,06/18/22 06:00:00 PM,0.19,8.30,,,,,
1554,06/18/22 06:15:00 PM,0.19,8.16,,,,,
1555,06/18/22 06:30:00 PM,0.19,7.98,,,,,
1556,06/18/22 06:45:00 PM,0.19,7.84,,,,,
1557,06/18/22 07:00:00 PM,0.19,7.70,,,,,
1558,06/18/22 07:15:00 PM,0.19,7.60,,,,,
1559,06/18/22 07:30:00 PM,0.19,7.54,,,,,
1560,06/18/22 07:45:00 PM,0.18,7.50,,,,,
1561,06/18/22 08:00:00 PM,0.18,7.46,,,,,
1562,06/18/22 08:15:00 PM,0.18,7.40,,,,,
1563,06/18/22 08:30:00 PM,0.18,7.36,,,,,
1564,06/18/22 08:45:00 PM,0.18,7.32,,,,,
1565,06/18/22 09:00:00 PM,0.17,7.28,,,,,
1566,06/18/22 09:15:00 PM,0.17,7.20,,,,,
1567,06/18/22 09:30:00 PM,0.17,7.14,,,,,
1568,06/18/22 09:45:00 PM,0.17,7.08,,,,,
1569,06/18/22 10:00:00 PM,0.16,7.02,,,,,
1570,06/18/22 10:15:00 PM,0.16,6.96,,,,,
1571,06/18/22 10:30:00 PM,0.16,6.92,,,,,
1572,06/18/22 10:45:00 PM,0.16,6.84,,,,,
1573,06/18/22 11:00:00 PM,0.16,6.80,,,,,
1574,06/18/22 11:15:00 PM,0.17,6.76,,,,,
1575,06/18/22 11:30:00 PM,0.17,6.70,,,,,
1576,06/18/22 11:45:00 PM,0.17,6.64,,,,,
1577,06/19/22 12:00:00 AM,0.17,6.60,,,,,
1578,06/19/22 12:15:00 AM,0.17,6.54,,,,,
1579,06/19/22 12:30:00 AM,0.16,6.50,,,,,
1580,06/19/22 12:45:00 AM,0.16,6.46,,,,,
1581,06/19/22 01:00:00 AM,0.15,6.44,,,,,
1582,06/19/22 01:15:00 AM,0.15,6.44,,,,,
1583,06/19/22 01:30:00 AM,0.37,6.44,,,,,
1584,06/19/22 01:45:00 AM,1.09,6.44,,,,,
1585,06/19/22 02:00:00 AM,1.70,6.44,,,,,
1586,06/19/22 02:15:00 AM,2.06,6.44,,,,,
1587,06/19/22 02:30:00 AM,2.25,6.46,,,,,
1588,06/19/22 02:45:00 AM,2.32,6.48,,,,,
1589,06/19/22 03:00:00 AM,2.28,6.46,,,,,
1590,06/19/22 03:15:00 AM,2.12,6.44,,,,,
1591,06/19/22 03:30:00 AM,1.93,6.46,,,,,
1592,06/19/22 03:45:00 AM,1.75,6.46,,,,,
1593,06/19/22 04:00:00 AM,1.60,6.48,,,,,
1594,06/19/22 04:15:00 AM,1.45,6.50,,,,,
1595,06/19/22 04:30:00 AM,1.31,6.52,,,,,
1596,06/19/22 04:45:00 AM,1.17,6.52,,,,,
1597,06/19/22 05:00:00 AM,1.03,6.52,,,,,
1598,06/19/22 05:15:00 AM,0.90,6.54,,,,,
1599,06/19/22 05:30:00 AM,0.79,6.54,,,,,
1600,06/19/22 05:45:00 AM,0.68,6.52,,,,,
1601,06/19/22 06:00:00 AM,0.57,6.52,,,,,
1602,06/19/22 06:15:00 AM,0.48,6.50,,,,,
1603,06/19/22 06:30:00 AM,0.39,6.50,,,,,
1604,06/19/22 06:45:00 AM,0.33,6.52,,,,,
1605,06/19/22 07:00:00 AM,0.29,6.46,,,,,
1606,06/19/22 07:15:00 AM,0.27,6.48,,,,,
1607,06/19/22 07:30:00 AM,0.24,6.48,,,,,
1608,06/19/22 07:45:00 AM,0.21,6.48,,,,,
1609,06/19/22 08:00:00 AM,0.19,6.48,,,,,
1610,06/19/22 08:15:00 AM,0.17,6.48,,,,,
1611,06/19/22 08:30:00 AM,0.15,6.52,,,,,
1612,06/19/22 08:45:00 AM,0.13,6.56,,,,,
1613,06/19/22 09:00:00 AM,0.12,6.60,,,,,
1614,06/19/22 09:15:00 AM,0.12,6.66,,,,,
1615,06/19/22 09:30:00 AM,0.11,6.72,,,,,
1616,06/19/22 09:45:00 AM,0.11,6.74,,,,,
1617,06/19/22 10:00:00 AM,0.11,6.76,,,,,
1618,06/19/22 10:15:00 AM,0.11,6.78,,,,,
1619,06/19/22 10:30:00 AM,0.11,6.86,,,,,
1620,06/19/22 10:45:00 AM,0.11,6.92,,,,,
1621,06/19/22 11:00:00 AM,0.11,6.98,,,,,
1622,06/19/22 11:15:00 AM,0.11,7.10,,,,,
1623,06/19/22 11:30:00 AM,0.11,7.20,,,,,
1624,06/19/22 11:45:00 AM,0.10,7.30,,,,,
1625,06/19/22 12:00:00 PM,0.10,7.46,,,,,
1626,06/19/22 12:15:00 PM,0.10,7.66,,,,,
1627,06/19/22 12:30:00 PM,0.09,7.96,,,,,
1628,06/19/22 12:45:00 PM,0.08,8.44,,,,,
1629,06/19/22 01:00:00 PM,0.07,9.02,,,,,
1630,06/19/22 01:15:00 PM,0.06,9.50,,,,,
1631,06/19/22 01:30:00 PM,0.05,9.76,,,,,
1632,06/19/22 01:45:00 PM,0.05,10.02,,,,,
1633,06/19/22 02:00:00 PM,0.05,10.30,,,,,
1634,06/19/22 02:15:00 PM,0.05,10.44,,,,,
1635,06/19/22 02:30:00 PM,0.05,10.46,,,,,
1636,06/19/22 02:45:00 PM,0.06,10.40,,,,,
1637,06/19/22 03:00:00 PM,0.06,10.46,,,,,
1638,06/19/22 03:15:00 PM,0.05,10.76,,,,,
1639,06/19/22 03:30:00 PM,0.04,10.94,,,,,
1640,06/19/22 03:45:00 PM,0.04,10.88,,,,,
1641,06/19/22 04:00:00 PM,0.05,10.70,,,,,
1642,06/19/22 04:15:00 PM,0.05,10.50,,,,,
1643,06/19/22 04:30:00 PM,0.05,10.32,,,,,
1644,06/19/22 04:45:00 PM,0.05,10.12,,,,,
1645,06/19/22 05:00:00 PM,0.05,9.94,,,,,
1646,06/19/22 05:15:00 PM,0.05,9.84,,,,,
1647,06/19/22 05:30:00 PM,0.04,9.82,,,,,
1648,06/19/22 05:45:00 PM,0.04,9.82,,,,,
1649,06/19/22 06:00:00 PM,0.04,9.80,,,,,
1650,06/19/22 06:15:00 PM,0.03,9.74,,,,,
1651,06/19/22 06:30:00 PM,0.03,9.58,,,,,
1652,06/19/22 06:45:00 PM,0.03,9.38,,,,,
1653,06/19/22 07:00:00 PM,0.04,9.18,,,,,
1654,06/19/22 07:15:00 PM,0.04,8.98,,,,,
1655,06/19/22 07:30:00 PM,0.04,8.80,,,,,
1656,06/19/22 07:45:00 PM,0.04,8.64,,,,,
1657,06/19/22 08:00:00 PM,0.04,8.50,,,,,
1658,06/19/22 08:15:00 PM,0.04,8.38,,,,,
1659,06/19/22 08:30:00 PM,0.04,8.28,,,,,
1660,06/19/22 08:45:00 PM,0.05,8.22,,,,,
1661,06/19/22 09:00:00 PM,0.05,8.18,,,,,
1662,06/19/22 09:15:00 PM,0.05,8.10,,,,,
1663,06/19/22 09:30:00 PM,0.05,8.06,,,,,
1664,06/19/22 09:45:00 PM,0.05,7.98,,,,,
1665,06/19/22 10:00:00 PM,0.05,7.90,,,,,
1666,06/19/22 10:15:00 PM,0.05,7.82,,,,,
1667,06/19/22 10:30:00 PM,0.06,7.76,,,,,
1668,06/19/22 10:45:00 PM,0.06,7.70,,,,,
1669,06/19/22 11:00:00 PM,0.06,7.64,,,,,
1670,06/19/22 11:15:00 PM,0.06,7.58,,,,,
1671,06/19/22 11:30:00 PM,0.06,7.54,,,,,
1672,06/19/22 11:45:00 PM,0.06,7.50,,,,,
1673,06/20/22 12:00:00 AM,0.06,7.44,,,,,
1674,06/20/22 12:15:00 AM,0.07,7.42,,,,,
1675,06/20/22 12:30:00 AM,0.07,7.38,,,,,
1676,06/20/22 12:45:00 AM,0.07,7.36,,,,,
1677,06/20/22 01:00:00 AM,0.08,7.32,,,,,
1678,06/20/22 01:15:00 AM,0.08,7.28,,,,,
1679,06/20/22 01:30:00 AM,0.08,7.22,,,,,
1680,06/20/22 01:45:00 AM,0.09,7.16,,,,,
1681,06/20/22 02:00:00 AM,0.09,7.12,,,,,
1682,06/20/22 02:15:00 AM,0.10,7.02,,,,,
1683,06/20/22 02:30:00 AM,0.10,6.94,,,,,
1684,06/20/22 02:45:00 AM,0.11,6.86,,,,,
1685,06/20/22 03:00:00 AM,0.12,6.76,,,,,
1686,06/20/22 03:15:00 AM,0.13,6.68,,,,,
1687,06/20/22 03:30:00 AM,0.14,6.66,,,,,
1688,06/20/22 03:45:00 AM,0.16,6.66,,,,,
1689,06/20/22 04:00:00 AM,0.18,6.68,,,,,
1690,06/20/22 04:15:00 AM,0.20,6.70,,,,,
1691,06/20/22 04:30:00 AM,0.23,6.72,,,,,
1692,06/20/22 04:45:00 AM,0.25,6.74,,,,,
1693,06/20/22 05:00:00 AM,0.28,6.64,,,,,
1694,06/20/22 05:15:00 AM,0.30,6.30,,,,,
1695,06/20/22 05:30:00 AM,0.31,6.10,,,,,
1696,06/20/22 05:45:00 AM,0.31,6.06,,,,,
1697,06/20/22 06:00:00 AM,0.31,6.00,,,,,
1698,06/20/22 06:15:00 AM,0.32,5.84,,,,,
1699,06/20/22 06:30:00 AM,0.33,5.70,,,,,
1700,06/20/22 06:45:00 AM,0.33,5.68,,,,,
1701,06/20/22 07:00:00 AM,0.32,5.60,,,,,
1702,06/20/22 07:15:00 AM,0.32,5.54,,,,,
1703,06/20/22 07:30:00 AM,0.31,5.42,,,,,
1704,06/20/22 07:45:00 AM,0.29,5.40,,,,,
1705,06/20/22 08:00:00 AM,0.29,5.18,,,,,
1706,06/20/22 08:15:00 AM,0.27,5.08,,,,,
1707,06/20/22 08:30:00 AM,0.26,5.06,,,,,
1708,06/20/22 08:45:00 AM,0.25,5.10,,,,,
1709,06/20/22 09:00:00 AM,0.25,5.10,,,,,
1710,06/20/22 09:15:00 AM,0.24,5.14,,,,,
1711,06/20/22 09:30:00 AM,0.23,5.22,,,,,
1712,06/20/22 09:45:00 AM,0.22,5.06,,,,,
1713,06/20/22 10:00:00 AM,0.21,5.38,,,,,
1714,06/20/22 10:15:00 AM,0.20,5.58,,,,,
1715,06/20/22 10:30:00 AM,0.19,5.80,,,,,
1716,06/20/22 10:45:00 AM,0.17,6.14,,,,,
1717,06/20/22 11:00:00 AM,0.15,6.46,,,,,
1718,06/20/22 11:15:00 AM,0.14,6.68,,,,,
1719,06/20/22 11:30:00 AM,0.12,6.92,,,,,
1720,06/20/22 11:45:00 AM,0.11,7.34,,,,,
1721,06/20/22 12:00:00 PM,0.09,7.74,,,,,
1722,06/20/22 12:15:00 PM,0.08,7.94,,,,,
1723,06/20/22 12:30:00 PM,0.06,8.04,,,,,
1724,06/20/22 12:45:00 PM,0.05,8.10,,,,,
1725,06/20/22 01:00:00 PM,0.04,8.16,,,,,
1726,06/20/22 01:15:00 PM,0.04,8.14,,,,,
1727,06/20/22 01:30:00 PM,0.06,8.10,,,,,
1728,06/20/22 01:45:00 PM,0.08,8.16,,,,,
1729,06/20/22 02:00:00 PM,0.11,8.16,,,,,
1730,06/20/22 02:15:00 PM,0.17,8.16,,,,,
1731,06/20/22 02:30:00 PM,0.23,8.14,,,,,
1732,06/20/22 02:45:00 PM,0.26,8.30,,,,,
1733,06/20/22 03:00:00 PM,0.28,8.40,,,,,
1734,06/20/22 03:15:00 PM,0.30,8.44,,,,,
1735,06/20/22 03:30:00 PM,0.48,8.50,,,,,
1736,06/20/22 03:45:00 PM,0.53,8.62,,,,,
1737,06/20/22 04:00:00 PM,0.54,8.80,,,,,
1738,06/20/22 04:15:00 PM,0.58,8.92,,,,,
1739,06/20/22 04:30:00 PM,0.68,8.96,,,,,
1740,06/20/22 04:45:00 PM,0.79,9.02,,,,,
1741,06/20/22 05:00:00 PM,0.85,9.06,,,,,
1742,06/20/22 05:15:00 PM,0.98,9.02,,,,,
1743,06/20/22 05:30:00 PM,1.74,8.94,,,,,
1744,06/20/22 05:45:00 PM,2.34,8.82,,,,,
1745,06/20/22 06:00:00 PM,2.48,8.74,,,,,
1746,06/20/22 06:15:00 PM,2.43,8.66,,,,,
1747,06/20/22 06:30:00 PM,2.38,8.52,,,,,
1748,06/20/22 06:45:00 PM,2.37,8.38,,,,,
1749,06/20/22 07:00:00 PM,2.38,8.22,,,,,
1750,06/20/22 07:15:00 PM,2.44,8.06,,,,,
1751,06/20/22 07:30:00 PM,2.49,7.92,,,,,
1752,06/20/22 07:45:00 PM,2.50,7.78,,,,,
1753,06/20/22 08:00:00 PM,2.52,7.66,,,,,
1754,06/20/22 08:15:00 PM,2.49,7.54,,,,,
1755,06/20/22 08:30:00 PM,2.42,7.44,,,,,
1756,06/20/22 08:45:00 PM,2.37,7.36,,,,,
1757,06/20/22 09:00:00 PM,2.36,7.28,,,,,
1758,06/20/22 09:15:00 PM,2.39,7.22,,,,,
1759,06/20/22 09:30:00 PM,2.47,7.16,,,,,
1760,06/20/22 09:45:00 PM,2.52,7.10,,,,,
1761,06/20/22 10:00:00 PM,2.52,7.04,,,,,
1762,06/20/22 10:15:00 PM,2.52,7.00,,,,,
1763,06/20/22 10:30:00 PM,2.51,6.96,,,,,
1764,06/20/22 10:45:00 PM,2.52,6.92,,,,,
1765,06/20/22 11:00:00 PM,2.51,6.90,,,,,
1766,06/20/22 11:15:00 PM,2.48,6.88,,,,,
1767,06/20/22 11:30:00 PM,2.45,6.84,,,,,
1768,06/20/22 11:45:00 PM,2.42,6.82,,,,,
1769,06/21/22 12:00:00 AM,2.39,6.78,,,,,
1770,06/21/22 12:15:00 AM,2.35,6.76,,,,,
1771,06/21/22 12:30:00 AM,2.32,6.72,,,,,
1772,06/21/22 12:45:00 AM,2.27,6.68,,,,,
1773,06/21/22 01:00:00 AM,2.21,6.66,,,,,
1774,06/21/22 01:15:00 AM,2.16,6.64,,,,,
1775,06/21/22 01:30:00 AM,2.11,6.60,,,,,
1776,06/21/22 01:45:00 AM,2.02,6.56,,,,,
1777,06/21/22 02:00:00 AM,1.95,6.50,,,,,
1778,06/21/22 02:15:00 AM,1.86,6.46,,,,,
1779,06/21/22 02:30:00 AM,1.79,6.44,,,,,
1780,06/21/22 02:45:00 AM,1.73,6.44,,,,,
1781,06/21/22 03:00:00 AM,1.67,6.44,,,,,
1782,06/21/22 03:15:00 AM,1.60,6.44,,,,,
1783,06/21/22 03:30:00 AM,1.54,6.42,,,,,
1784,06/21/22 03:45:00 AM,1.48,6.42,,,,,
1785,06/21/22 04:00:00 AM,1.43,6.38,,,,,
1786,06/21/22 04:15:00 AM,1.37,6.34,,,,,
1787,06/21/22 04:30:00 AM,1.31,6.34,,,,,
1788,06/21/22 04:45:00 AM,1.25,6.32,,,,,
1789,06/21/22 05:00:00 AM,1.20,6.32,,,,,
1790,06/21/22 05:15:00 AM,1.16,6.32,,,,,
1791,06/21/22 05:30:00 AM,1.12,6.32,,,,,
1792,06/21/22 05:45:00 AM,1.09,6.30,,,,,
1793,06/21/22 06:00:00 AM,1.06,6.28,,,,,
1794,06/21/22 06:15:00 AM,1.02,6.26,,,,,
1795,06/21/22 06:30:00 AM,0.98,6.24,,,,,
1796,06/21/22 06:45:00 AM,0.94,6.22,,,,,
1797,06/21/22 07:00:00 AM,0.91,6.20,,,,,
1798,06/21/22 07:15:00 AM,0.88,6.18,,,,,
1799,06/21/22 07:30:00 AM,0.87,6.14,,,,,
1800,06/21/22 07:45:00 AM,0.86,6.12,,,,,
1801,06/21/22 08:00:00 AM,0.83,6.10,,,,,
1802,06/21/22 08:15:00 AM,0.79,6.10,,,,,
1803,06/21/22 08:30:00 AM,0.76,6.14,,,,,
1804,06/21/22 08:45:00 AM,0.72,6.18,,,,,
1805,06/21/22 09:00:00 AM,0.69,6.24,,,,,
1806,06/21/22 09:15:00 AM,0.65,6.32,,,,,
