"Plot Title: Injection_Conductivity_x15m_2022-07-21"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20954781, SEN S/N: 20954781)","Temp, °C (LGR S/N: 20954781, SEN S/N: 20954781)","Coupler Detached (LGR S/N: 20954781)","Coupler Attached (LGR S/N: 20954781)","Host Connected (LGR S/N: 20954781)","End Of File (LGR S/N: 20954781)"
4734,07/21/22 10:37:38 AM,13.9,4.85,,,,
4735,07/21/22 10:37:39 AM,14.0,4.85,,,,
4736,07/21/22 10:37:40 AM,13.9,4.85,,,,
4737,07/21/22 10:37:41 AM,13.9,4.85,,,,
4738,07/21/22 10:37:42 AM,13.9,4.85,,,,
4739,07/21/22 10:37:43 AM,13.9,4.85,,,,
4740,07/21/22 10:37:44 AM,13.9,4.85,,,,
4741,07/21/22 10:37:45 AM,13.9,4.86,,,,
4742,07/21/22 10:37:46 AM,13.9,4.85,,,,
4743,07/21/22 10:37:47 AM,13.9,4.85,,,,
4744,07/21/22 10:37:48 AM,13.9,4.85,,,,
4745,07/21/22 10:37:49 AM,13.9,4.85,,,,
4746,07/21/22 10:37:50 AM,13.9,4.85,,,,
4747,07/21/22 10:37:51 AM,13.9,4.85,,,,
4748,07/21/22 10:37:52 AM,13.9,4.85,,,,
4749,07/21/22 10:37:53 AM,13.9,4.85,,,,
4750,07/21/22 10:37:54 AM,13.9,4.85,,,,
4751,07/21/22 10:37:55 AM,13.9,4.86,,,,
4752,07/21/22 10:37:56 AM,13.9,4.85,,,,
4753,07/21/22 10:37:57 AM,13.9,4.85,,,,
4754,07/21/22 10:37:58 AM,13.9,4.85,,,,
4755,07/21/22 10:37:59 AM,13.9,4.85,,,,
4756,07/21/22 10:38:00 AM,14.0,4.85,,,,
4757,07/21/22 10:38:01 AM,13.9,4.85,,,,
4758,07/21/22 10:38:02 AM,13.9,4.85,,,,
4759,07/21/22 10:38:03 AM,13.9,4.86,,,,
4760,07/21/22 10:38:04 AM,13.9,4.83,,,,
4761,07/21/22 10:38:05 AM,13.9,4.85,,,,
4762,07/21/22 10:38:06 AM,13.9,4.85,,,,
4763,07/21/22 10:38:07 AM,13.9,4.85,,,,
4764,07/21/22 10:38:08 AM,13.9,4.85,,,,
4765,07/21/22 10:38:09 AM,13.9,4.85,,,,
4766,07/21/22 10:38:10 AM,13.9,4.85,,,,
4767,07/21/22 10:38:11 AM,13.9,4.86,,,,
4768,07/21/22 10:38:12 AM,13.9,4.85,,,,
4769,07/21/22 10:38:13 AM,13.9,4.86,,,,
4770,07/21/22 10:38:14 AM,14.0,4.86,,,,
4771,07/21/22 10:38:15 AM,13.9,4.86,,,,
4772,07/21/22 10:38:16 AM,13.9,4.86,,,,
4773,07/21/22 10:38:17 AM,13.9,4.86,,,,
4774,07/21/22 10:38:18 AM,13.9,4.85,,,,
4775,07/21/22 10:38:19 AM,13.9,4.85,,,,
4776,07/21/22 10:38:20 AM,13.9,4.85,,,,
4777,07/21/22 10:38:21 AM,13.9,4.85,,,,
4778,07/21/22 10:38:22 AM,13.9,4.86,,,,
4779,07/21/22 10:38:23 AM,13.9,4.86,,,,
4780,07/21/22 10:38:24 AM,13.9,4.86,,,,
4781,07/21/22 10:38:25 AM,13.9,4.86,,,,
4782,07/21/22 10:38:26 AM,13.9,4.85,,,,
4783,07/21/22 10:38:27 AM,13.9,4.85,,,,
4784,07/21/22 10:38:28 AM,13.9,4.85,,,,
4785,07/21/22 10:38:29 AM,13.9,4.86,,,,
4786,07/21/22 10:38:30 AM,13.9,4.86,,,,
4787,07/21/22 10:38:31 AM,13.9,4.85,,,,
4788,07/21/22 10:38:32 AM,13.9,4.85,,,,
4789,07/21/22 10:38:33 AM,13.9,4.86,,,,
4790,07/21/22 10:38:34 AM,13.9,4.85,,,,
4791,07/21/22 10:38:35 AM,13.9,4.86,,,,
4792,07/21/22 10:38:36 AM,13.9,4.86,,,,
4793,07/21/22 10:38:37 AM,13.9,4.85,,,,
4794,07/21/22 10:38:38 AM,13.9,4.85,,,,
4795,07/21/22 10:38:39 AM,13.9,4.85,,,,
4796,07/21/22 10:38:40 AM,13.9,4.85,,,,
4797,07/21/22 10:38:41 AM,13.9,4.85,,,,
4798,07/21/22 10:38:42 AM,13.9,4.86,,,,
4799,07/21/22 10:38:43 AM,13.9,4.85,,,,
4800,07/21/22 10:38:44 AM,13.9,4.85,,,,
4801,07/21/22 10:38:45 AM,13.9,4.85,,,,
4802,07/21/22 10:38:46 AM,13.9,4.86,,,,
4803,07/21/22 10:38:47 AM,13.9,4.86,,,,
4804,07/21/22 10:38:48 AM,13.9,4.85,,,,
4805,07/21/22 10:38:49 AM,13.9,4.85,,,,
4806,07/21/22 10:38:50 AM,13.9,4.85,,,,
4807,07/21/22 10:38:51 AM,13.9,4.85,,,,
4808,07/21/22 10:38:52 AM,14.0,4.86,,,,
4809,07/21/22 10:38:53 AM,14.0,4.85,,,,
4810,07/21/22 10:38:54 AM,13.9,4.85,,,,
4811,07/21/22 10:38:55 AM,13.9,4.85,,,,
4812,07/21/22 10:38:56 AM,13.9,4.85,,,,
4813,07/21/22 10:38:57 AM,13.8,4.86,,,,
4814,07/21/22 10:38:58 AM,13.9,4.86,,,,
4815,07/21/22 10:38:59 AM,13.9,4.86,,,,
4816,07/21/22 10:39:00 AM,13.9,4.86,,,,
4817,07/21/22 10:39:01 AM,13.9,4.86,,,,
4818,07/21/22 10:39:02 AM,13.9,4.85,,,,
4819,07/21/22 10:39:03 AM,13.9,4.86,,,,
4820,07/21/22 10:39:04 AM,14.0,4.85,,,,
4821,07/21/22 10:39:05 AM,13.9,4.86,,,,
4822,07/21/22 10:39:06 AM,14.0,4.85,,,,
4823,07/21/22 10:39:07 AM,13.9,4.86,,,,
4824,07/21/22 10:39:08 AM,13.9,4.86,,,,
4825,07/21/22 10:39:09 AM,13.9,4.86,,,,
4826,07/21/22 10:39:10 AM,13.9,4.86,,,,
4827,07/21/22 10:39:11 AM,13.9,4.86,,,,
4828,07/21/22 10:39:12 AM,13.9,4.85,,,,
4829,07/21/22 10:39:13 AM,13.9,4.85,,,,
4830,07/21/22 10:39:14 AM,13.9,4.86,,,,
4831,07/21/22 10:39:15 AM,13.9,4.86,,,,
4832,07/21/22 10:39:16 AM,13.9,4.86,,,,
4833,07/21/22 10:39:17 AM,13.9,4.86,,,,
4834,07/21/22 10:39:18 AM,13.9,4.86,,,,
4835,07/21/22 10:39:19 AM,13.9,4.86,,,,
4836,07/21/22 10:39:20 AM,13.9,4.86,,,,
4837,07/21/22 10:39:21 AM,13.9,4.86,,,,
4838,07/21/22 10:39:22 AM,13.9,4.86,,,,
4839,07/21/22 10:39:23 AM,13.9,4.86,,,,
4840,07/21/22 10:39:24 AM,14.0,4.86,,,,
4841,07/21/22 10:39:25 AM,13.9,4.86,,,,
4842,07/21/22 10:39:26 AM,13.9,4.85,,,,
4843,07/21/22 10:39:27 AM,13.8,4.86,,,,
4844,07/21/22 10:39:28 AM,13.9,4.85,,,,
4845,07/21/22 10:39:29 AM,13.9,4.85,,,,
4846,07/21/22 10:39:30 AM,13.9,4.86,,,,
4847,07/21/22 10:39:31 AM,13.9,4.85,,,,
4848,07/21/22 10:39:32 AM,13.9,4.85,,,,
4849,07/21/22 10:39:33 AM,13.9,4.86,,,,
4850,07/21/22 10:39:34 AM,14.0,4.86,,,,
4851,07/21/22 10:39:35 AM,14.0,4.86,,,,
4852,07/21/22 10:39:36 AM,13.9,4.86,,,,
4853,07/21/22 10:39:37 AM,13.9,4.86,,,,
4854,07/21/22 10:39:38 AM,13.9,4.86,,,,
4855,07/21/22 10:39:39 AM,14.0,4.86,,,,
4856,07/21/22 10:39:40 AM,13.9,4.86,,,,
4857,07/21/22 10:39:41 AM,14.0,4.85,,,,
4858,07/21/22 10:39:42 AM,13.9,4.85,,,,
4859,07/21/22 10:39:43 AM,14.0,4.86,,,,
4860,07/21/22 10:39:44 AM,13.9,4.86,,,,
4861,07/21/22 10:39:45 AM,13.8,4.85,,,,
4862,07/21/22 10:39:46 AM,13.9,4.86,,,,
4863,07/21/22 10:39:47 AM,13.9,4.85,,,,
4864,07/21/22 10:39:48 AM,13.9,4.86,,,,
4865,07/21/22 10:39:49 AM,13.9,4.86,,,,
4866,07/21/22 10:39:50 AM,13.9,4.87,,,,
4867,07/21/22 10:39:51 AM,13.9,4.85,,,,
4868,07/21/22 10:39:52 AM,13.9,4.87,,,,
4869,07/21/22 10:39:53 AM,13.9,4.86,,,,
4870,07/21/22 10:39:54 AM,14.0,4.86,,,,
4871,07/21/22 10:39:55 AM,13.9,4.86,,,,
4872,07/21/22 10:39:56 AM,13.9,4.86,,,,
4873,07/21/22 10:39:57 AM,14.0,4.86,,,,
4874,07/21/22 10:39:58 AM,13.9,4.86,,,,
4875,07/21/22 10:39:59 AM,13.9,4.86,,,,
4876,07/21/22 10:40:00 AM,13.9,4.86,,,,
4877,07/21/22 10:40:01 AM,13.9,4.86,,,,
4878,07/21/22 10:40:02 AM,13.9,4.86,,,,
4879,07/21/22 10:40:03 AM,13.8,4.86,,,,
4880,07/21/22 10:40:04 AM,13.9,4.86,,,,
4881,07/21/22 10:40:05 AM,13.9,4.86,,,,
4882,07/21/22 10:40:06 AM,13.9,4.86,,,,
4883,07/21/22 10:40:07 AM,13.9,4.86,,,,
4884,07/21/22 10:40:08 AM,13.9,4.86,,,,
4885,07/21/22 10:40:09 AM,14.0,4.86,,,,
4886,07/21/22 10:40:10 AM,14.0,4.86,,,,
4887,07/21/22 10:40:11 AM,13.9,4.85,,,,
4888,07/21/22 10:40:12 AM,13.9,4.86,,,,
4889,07/21/22 10:40:13 AM,13.9,4.86,,,,
4890,07/21/22 10:40:14 AM,13.9,4.86,,,,
4891,07/21/22 10:40:15 AM,13.9,4.86,,,,
4892,07/21/22 10:40:16 AM,13.9,4.86,,,,
4893,07/21/22 10:40:17 AM,13.9,4.86,,,,
4894,07/21/22 10:40:18 AM,14.0,4.86,,,,
4895,07/21/22 10:40:19 AM,13.9,4.85,,,,
4896,07/21/22 10:40:20 AM,13.9,4.86,,,,
4897,07/21/22 10:40:21 AM,14.0,4.86,,,,
4898,07/21/22 10:40:22 AM,13.9,4.86,,,,
4899,07/21/22 10:40:23 AM,13.9,4.87,,,,
4900,07/21/22 10:40:24 AM,13.9,4.86,,,,
4901,07/21/22 10:40:25 AM,13.9,4.85,,,,
4902,07/21/22 10:40:26 AM,13.9,4.86,,,,
4903,07/21/22 10:40:27 AM,13.9,4.86,,,,
4904,07/21/22 10:40:28 AM,14.0,4.87,,,,
4905,07/21/22 10:40:29 AM,13.9,4.86,,,,
4906,07/21/22 10:40:30 AM,13.9,4.86,,,,
4907,07/21/22 10:40:31 AM,13.9,4.86,,,,
4908,07/21/22 10:40:32 AM,13.9,4.87,,,,
4909,07/21/22 10:40:33 AM,13.9,4.87,,,,
4910,07/21/22 10:40:34 AM,13.9,4.87,,,,
4911,07/21/22 10:40:35 AM,13.9,4.86,,,,
4912,07/21/22 10:40:36 AM,13.9,4.86,,,,
4913,07/21/22 10:40:37 AM,13.8,4.87,,,,
4914,07/21/22 10:40:38 AM,14.0,4.86,,,,
4915,07/21/22 10:40:39 AM,13.9,4.86,,,,
4916,07/21/22 10:40:40 AM,13.9,4.86,,,,
4917,07/21/22 10:40:41 AM,13.9,4.86,,,,
4918,07/21/22 10:40:42 AM,13.9,4.86,,,,
4919,07/21/22 10:40:43 AM,13.9,4.85,,,,
4920,07/21/22 10:40:44 AM,13.9,4.86,,,,
4921,07/21/22 10:40:45 AM,13.9,4.86,,,,
4922,07/21/22 10:40:46 AM,13.9,4.85,,,,
4923,07/21/22 10:40:47 AM,13.9,4.87,,,,
4924,07/21/22 10:40:48 AM,13.9,4.86,,,,
4925,07/21/22 10:40:49 AM,13.9,4.86,,,,
4926,07/21/22 10:40:50 AM,13.9,4.86,,,,
4927,07/21/22 10:40:51 AM,13.9,4.85,,,,
4928,07/21/22 10:40:52 AM,13.9,4.86,,,,
4929,07/21/22 10:40:53 AM,13.9,4.87,,,,
4930,07/21/22 10:40:54 AM,13.8,4.87,,,,
4931,07/21/22 10:40:55 AM,13.9,4.86,,,,
4932,07/21/22 10:40:56 AM,13.9,4.85,,,,
4933,07/21/22 10:40:57 AM,13.8,4.87,,,,
4934,07/21/22 10:40:58 AM,13.9,4.85,,,,
4935,07/21/22 10:40:59 AM,14.0,4.86,,,,
4936,07/21/22 10:41:00 AM,14.0,4.86,,,,
4937,07/21/22 10:41:01 AM,13.9,4.86,,,,
4938,07/21/22 10:41:02 AM,13.9,4.86,,,,
4939,07/21/22 10:41:03 AM,13.9,4.86,,,,
4940,07/21/22 10:41:04 AM,13.9,4.86,,,,
4941,07/21/22 10:41:05 AM,13.9,4.86,,,,
4942,07/21/22 10:41:06 AM,13.9,4.87,,,,
4943,07/21/22 10:41:07 AM,13.9,4.87,,,,
4944,07/21/22 10:41:08 AM,13.9,4.86,,,,
4945,07/21/22 10:41:09 AM,13.9,4.87,,,,
4946,07/21/22 10:41:10 AM,13.9,4.87,,,,
4947,07/21/22 10:41:11 AM,13.9,4.87,,,,
4948,07/21/22 10:41:12 AM,14.0,4.87,,,,
4949,07/21/22 10:41:13 AM,13.9,4.86,,,,
4950,07/21/22 10:41:14 AM,13.9,4.86,,,,
4951,07/21/22 10:41:15 AM,13.9,4.86,,,,
4952,07/21/22 10:41:16 AM,13.9,4.87,,,,
4953,07/21/22 10:41:17 AM,13.9,4.86,,,,
4954,07/21/22 10:41:18 AM,13.9,4.86,,,,
4955,07/21/22 10:41:19 AM,13.9,4.86,,,,
4956,07/21/22 10:41:20 AM,13.9,4.87,,,,
4957,07/21/22 10:41:21 AM,13.9,4.86,,,,
4958,07/21/22 10:41:22 AM,14.0,4.87,,,,
4959,07/21/22 10:41:23 AM,13.9,4.86,,,,
4960,07/21/22 10:41:24 AM,13.9,4.86,,,,
4961,07/21/22 10:41:25 AM,13.9,4.87,,,,
4962,07/21/22 10:41:26 AM,13.9,4.87,,,,
4963,07/21/22 10:41:27 AM,14.0,4.86,,,,
4964,07/21/22 10:41:28 AM,13.9,4.87,,,,
4965,07/21/22 10:41:29 AM,13.9,4.86,,,,
4966,07/21/22 10:41:30 AM,13.9,4.86,,,,
4967,07/21/22 10:41:31 AM,13.9,4.86,,,,
4968,07/21/22 10:41:32 AM,13.9,4.87,,,,
4969,07/21/22 10:41:33 AM,13.9,4.86,,,,
4970,07/21/22 10:41:34 AM,13.9,4.86,,,,
4971,07/21/22 10:41:35 AM,13.9,4.87,,,,
4972,07/21/22 10:41:36 AM,13.9,4.86,,,,
4973,07/21/22 10:41:37 AM,13.9,4.87,,,,
4974,07/21/22 10:41:38 AM,13.9,4.86,,,,
4975,07/21/22 10:41:39 AM,13.9,4.87,,,,
4976,07/21/22 10:41:40 AM,13.9,4.86,,,,
4977,07/21/22 10:41:41 AM,13.9,4.87,,,,
4978,07/21/22 10:41:42 AM,13.9,4.87,,,,
4979,07/21/22 10:41:43 AM,13.9,4.88,,,,
4980,07/21/22 10:41:44 AM,13.9,4.87,,,,
4981,07/21/22 10:41:45 AM,13.9,4.86,,,,
4982,07/21/22 10:41:46 AM,13.9,4.87,,,,
4983,07/21/22 10:41:47 AM,13.8,4.87,,,,
4984,07/21/22 10:41:48 AM,14.0,4.86,,,,
4985,07/21/22 10:41:49 AM,13.9,4.86,,,,
4986,07/21/22 10:41:50 AM,13.9,4.86,,,,
4987,07/21/22 10:41:51 AM,13.9,4.86,,,,
4988,07/21/22 10:41:52 AM,13.9,4.87,,,,
4989,07/21/22 10:41:53 AM,13.9,4.87,,,,
4990,07/21/22 10:41:54 AM,13.9,4.86,,,,
4991,07/21/22 10:41:55 AM,14.0,4.87,,,,
4992,07/21/22 10:41:56 AM,13.9,4.87,,,,
4993,07/21/22 10:41:57 AM,14.0,4.87,,,,
4994,07/21/22 10:41:58 AM,13.9,4.87,,,,
4995,07/21/22 10:41:59 AM,13.9,4.87,,,,
4996,07/21/22 10:42:00 AM,13.9,4.87,,,,
4997,07/21/22 10:42:01 AM,13.9,4.87,,,,
4998,07/21/22 10:42:02 AM,13.8,4.87,,,,
4999,07/21/22 10:42:03 AM,13.9,4.87,,,,
5000,07/21/22 10:42:04 AM,13.9,4.87,,,,
5001,07/21/22 10:42:05 AM,13.9,4.87,,,,
5002,07/21/22 10:42:06 AM,13.9,4.87,,,,
5003,07/21/22 10:42:07 AM,13.9,4.87,,,,
5004,07/21/22 10:42:08 AM,13.9,4.86,,,,
5005,07/21/22 10:42:09 AM,13.9,4.87,,,,
5006,07/21/22 10:42:10 AM,13.9,4.87,,,,
5007,07/21/22 10:42:11 AM,13.9,4.87,,,,
5008,07/21/22 10:42:12 AM,13.9,4.87,,,,
5009,07/21/22 10:42:13 AM,13.9,4.87,,,,
5010,07/21/22 10:42:14 AM,13.9,4.87,,,,
5011,07/21/22 10:42:15 AM,13.9,4.87,,,,
5012,07/21/22 10:42:16 AM,13.9,4.87,,,,
5013,07/21/22 10:42:17 AM,13.9,4.87,,,,
5014,07/21/22 10:42:18 AM,13.9,4.86,,,,
5015,07/21/22 10:42:19 AM,13.9,4.87,,,,
5016,07/21/22 10:42:20 AM,13.9,4.87,,,,
5017,07/21/22 10:42:21 AM,14.0,4.87,,,,
5018,07/21/22 10:42:22 AM,13.8,4.88,,,,
5019,07/21/22 10:42:23 AM,14.0,4.87,,,,
5020,07/21/22 10:42:24 AM,13.9,4.87,,,,
5021,07/21/22 10:42:25 AM,13.9,4.87,,,,
5022,07/21/22 10:42:26 AM,13.9,4.87,,,,
5023,07/21/22 10:42:27 AM,13.9,4.87,,,,
5024,07/21/22 10:42:28 AM,13.9,4.87,,,,
5025,07/21/22 10:42:29 AM,13.9,4.87,,,,
5026,07/21/22 10:42:30 AM,13.9,4.87,,,,
5027,07/21/22 10:42:31 AM,13.9,4.87,,,,
5028,07/21/22 10:42:32 AM,13.8,4.87,,,,
5029,07/21/22 10:42:33 AM,13.9,4.87,,,,
5030,07/21/22 10:42:34 AM,13.8,4.88,,,,
5031,07/21/22 10:42:35 AM,13.9,4.87,,,,
5032,07/21/22 10:42:36 AM,13.9,4.87,,,,
5033,07/21/22 10:42:37 AM,13.9,4.87,,,,
5034,07/21/22 10:42:38 AM,13.9,4.87,,,,
5035,07/21/22 10:42:39 AM,13.9,4.88,,,,
5036,07/21/22 10:42:40 AM,13.9,4.87,,,,
5037,07/21/22 10:42:41 AM,13.9,4.87,,,,
5038,07/21/22 10:42:42 AM,13.9,4.88,,,,
5039,07/21/22 10:42:43 AM,13.9,4.87,,,,
5040,07/21/22 10:42:44 AM,13.9,4.87,,,,
5041,07/21/22 10:42:45 AM,13.9,4.87,,,,
5042,07/21/22 10:42:46 AM,13.9,4.87,,,,
5043,07/21/22 10:42:47 AM,13.8,4.87,,,,
5044,07/21/22 10:42:48 AM,13.9,4.88,,,,
5045,07/21/22 10:42:49 AM,13.9,4.86,,,,
5046,07/21/22 10:42:50 AM,13.9,4.86,,,,
5047,07/21/22 10:42:51 AM,13.9,4.88,,,,
5048,07/21/22 10:42:52 AM,13.9,4.86,,,,
5049,07/21/22 10:42:53 AM,13.9,4.88,,,,
5050,07/21/22 10:42:54 AM,13.9,4.87,,,,
5051,07/21/22 10:42:55 AM,13.9,4.88,,,,
5052,07/21/22 10:42:56 AM,13.9,4.87,,,,
5053,07/21/22 10:42:57 AM,13.9,4.87,,,,
5054,07/21/22 10:42:58 AM,13.9,4.87,,,,
5055,07/21/22 10:42:59 AM,13.9,4.87,,,,
5056,07/21/22 10:43:00 AM,13.9,4.88,,,,
5057,07/21/22 10:43:01 AM,13.9,4.87,,,,
5058,07/21/22 10:43:02 AM,13.9,4.87,,,,
5059,07/21/22 10:43:03 AM,13.9,4.88,,,,
5060,07/21/22 10:43:04 AM,13.9,4.87,,,,
5061,07/21/22 10:43:05 AM,13.9,4.87,,,,
5062,07/21/22 10:43:06 AM,13.9,4.87,,,,
5063,07/21/22 10:43:07 AM,13.9,4.88,,,,
5064,07/21/22 10:43:08 AM,14.0,4.87,,,,
5065,07/21/22 10:43:09 AM,13.9,4.87,,,,
5066,07/21/22 10:43:10 AM,13.9,4.88,,,,
5067,07/21/22 10:43:11 AM,14.0,4.87,,,,
5068,07/21/22 10:43:12 AM,13.9,4.87,,,,
5069,07/21/22 10:43:13 AM,13.9,4.87,,,,
5070,07/21/22 10:43:14 AM,13.9,4.88,,,,
5071,07/21/22 10:43:15 AM,14.0,4.87,,,,
5072,07/21/22 10:43:16 AM,13.9,4.87,,,,
5073,07/21/22 10:43:17 AM,13.9,4.88,,,,
5074,07/21/22 10:43:18 AM,13.9,4.87,,,,
5075,07/21/22 10:43:19 AM,13.9,4.87,,,,
5076,07/21/22 10:43:20 AM,13.9,4.88,,,,
5077,07/21/22 10:43:21 AM,13.9,4.88,,,,
5078,07/21/22 10:43:22 AM,13.9,4.87,,,,
5079,07/21/22 10:43:23 AM,13.9,4.88,,,,
5080,07/21/22 10:43:24 AM,13.9,4.87,,,,
5081,07/21/22 10:43:25 AM,13.9,4.88,,,,
5082,07/21/22 10:43:26 AM,13.9,4.88,,,,
5083,07/21/22 10:43:27 AM,13.9,4.87,,,,
5084,07/21/22 10:43:28 AM,13.9,4.87,,,,
5085,07/21/22 10:43:29 AM,13.9,4.88,,,,
5086,07/21/22 10:43:30 AM,13.9,4.87,,,,
5087,07/21/22 10:43:31 AM,13.9,4.88,,,,
5088,07/21/22 10:43:32 AM,13.9,4.88,,,,
5089,07/21/22 10:43:33 AM,13.9,4.88,,,,
5090,07/21/22 10:43:34 AM,13.9,4.88,,,,
5091,07/21/22 10:43:35 AM,13.8,4.87,,,,
5092,07/21/22 10:43:36 AM,13.9,4.88,,,,
5093,07/21/22 10:43:37 AM,13.9,4.87,,,,
5094,07/21/22 10:43:38 AM,13.9,4.87,,,,
5095,07/21/22 10:43:39 AM,13.9,4.87,,,,
5096,07/21/22 10:43:40 AM,13.9,4.87,,,,
5097,07/21/22 10:43:41 AM,13.9,4.88,,,,
5098,07/21/22 10:43:42 AM,13.9,4.87,,,,
5099,07/21/22 10:43:43 AM,13.9,4.88,,,,
5100,07/21/22 10:43:44 AM,13.9,4.87,,,,
5101,07/21/22 10:43:45 AM,13.9,4.87,,,,
5102,07/21/22 10:43:46 AM,13.9,4.87,,,,
5103,07/21/22 10:43:47 AM,13.9,4.87,,,,
5104,07/21/22 10:43:48 AM,13.9,4.87,,,,
5105,07/21/22 10:43:49 AM,13.9,4.87,,,,
5106,07/21/22 10:43:50 AM,13.8,4.88,,,,
5107,07/21/22 10:43:51 AM,13.8,4.87,,,,
5108,07/21/22 10:43:52 AM,13.9,4.88,,,,
5109,07/21/22 10:43:53 AM,13.9,4.87,,,,
5110,07/21/22 10:43:54 AM,13.9,4.87,,,,
5111,07/21/22 10:43:55 AM,13.9,4.88,,,,
5112,07/21/22 10:43:56 AM,14.0,4.88,,,,
5113,07/21/22 10:43:57 AM,13.9,4.87,,,,
5114,07/21/22 10:43:58 AM,13.9,4.88,,,,
5115,07/21/22 10:43:59 AM,13.9,4.87,,,,
5116,07/21/22 10:44:00 AM,13.9,4.88,,,,
5117,07/21/22 10:44:01 AM,13.9,4.88,,,,
5118,07/21/22 10:44:02 AM,13.9,4.88,,,,
5119,07/21/22 10:44:03 AM,13.9,4.88,,,,
5120,07/21/22 10:44:04 AM,13.9,4.88,,,,
5121,07/21/22 10:44:05 AM,13.9,4.88,,,,
5122,07/21/22 10:44:06 AM,13.9,4.87,,,,
5123,07/21/22 10:44:07 AM,13.9,4.88,,,,
5124,07/21/22 10:44:08 AM,13.9,4.88,,,,
5125,07/21/22 10:44:09 AM,13.9,4.88,,,,
5126,07/21/22 10:44:10 AM,13.9,4.88,,,,
5127,07/21/22 10:44:11 AM,13.9,4.88,,,,
5128,07/21/22 10:44:12 AM,13.9,4.88,,,,
5129,07/21/22 10:44:13 AM,13.9,4.88,,,,
5130,07/21/22 10:44:14 AM,13.9,4.87,,,,
5131,07/21/22 10:44:15 AM,13.9,4.88,,,,
5132,07/21/22 10:44:16 AM,13.9,4.88,,,,
5133,07/21/22 10:44:17 AM,13.9,4.88,,,,
5134,07/21/22 10:44:18 AM,13.9,4.88,,,,
5135,07/21/22 10:44:19 AM,14.0,4.88,,,,
5136,07/21/22 10:44:20 AM,13.9,4.88,,,,
5137,07/21/22 10:44:21 AM,13.9,4.88,,,,
5138,07/21/22 10:44:22 AM,13.9,4.88,,,,
5139,07/21/22 10:44:23 AM,13.9,4.88,,,,
5140,07/21/22 10:44:24 AM,13.9,4.88,,,,
5141,07/21/22 10:44:25 AM,13.9,4.88,,,,
5142,07/21/22 10:44:26 AM,13.9,4.88,,,,
5143,07/21/22 10:44:27 AM,13.9,4.88,,,,
5144,07/21/22 10:44:28 AM,13.9,4.88,,,,
5145,07/21/22 10:44:29 AM,13.9,4.88,,,,
5146,07/21/22 10:44:30 AM,13.9,4.88,,,,
5147,07/21/22 10:44:31 AM,13.9,4.88,,,,
5148,07/21/22 10:44:32 AM,13.9,4.88,,,,
5149,07/21/22 10:44:33 AM,14.0,4.88,,,,
5150,07/21/22 10:44:34 AM,13.9,4.88,,,,
5151,07/21/22 10:44:35 AM,13.9,4.88,,,,
5152,07/21/22 10:44:36 AM,13.9,4.90,,,,
5153,07/21/22 10:44:37 AM,13.9,4.88,,,,
5154,07/21/22 10:44:38 AM,13.9,4.88,,,,
5155,07/21/22 10:44:39 AM,13.9,4.88,,,,
5156,07/21/22 10:44:40 AM,13.9,4.88,,,,
5157,07/21/22 10:44:41 AM,13.9,4.88,,,,
5158,07/21/22 10:44:42 AM,13.9,4.88,,,,
5159,07/21/22 10:44:43 AM,13.9,4.88,,,,
5160,07/21/22 10:44:44 AM,13.9,4.87,,,,
5161,07/21/22 10:44:45 AM,13.9,4.88,,,,
5162,07/21/22 10:44:46 AM,13.9,4.88,,,,
5163,07/21/22 10:44:47 AM,13.9,4.88,,,,
5164,07/21/22 10:44:48 AM,13.9,4.88,,,,
5165,07/21/22 10:44:49 AM,13.9,4.88,,,,
5166,07/21/22 10:44:50 AM,13.9,4.88,,,,
5167,07/21/22 10:44:51 AM,13.9,4.88,,,,
5168,07/21/22 10:44:52 AM,13.9,4.88,,,,
5169,07/21/22 10:44:53 AM,14.0,4.88,,,,
5170,07/21/22 10:44:54 AM,13.9,4.88,,,,
5171,07/21/22 10:44:55 AM,13.9,4.88,,,,
5172,07/21/22 10:44:56 AM,14.0,4.88,,,,
5173,07/21/22 10:44:57 AM,13.9,4.88,,,,
5174,07/21/22 10:44:58 AM,13.9,4.88,,,,
5175,07/21/22 10:44:59 AM,13.9,4.88,,,,
5176,07/21/22 10:45:00 AM,13.9,4.88,,,,
5177,07/21/22 10:45:01 AM,13.9,4.88,,,,
5178,07/21/22 10:45:02 AM,13.9,4.88,,,,
5179,07/21/22 10:45:03 AM,13.9,4.88,,,,
5180,07/21/22 10:45:04 AM,13.9,4.88,,,,
5181,07/21/22 10:45:05 AM,13.9,4.88,,,,
5182,07/21/22 10:45:06 AM,13.9,4.88,,,,
5183,07/21/22 10:45:07 AM,13.9,4.88,,,,
5184,07/21/22 10:45:08 AM,13.9,4.90,,,,
5185,07/21/22 10:45:09 AM,13.9,4.88,,,,
5186,07/21/22 10:45:10 AM,13.9,4.88,,,,
5187,07/21/22 10:45:11 AM,13.9,4.88,,,,
5188,07/21/22 10:45:12 AM,13.9,4.88,,,,
5189,07/21/22 10:45:13 AM,13.9,4.90,,,,
5190,07/21/22 10:45:14 AM,14.0,4.88,,,,
5191,07/21/22 10:45:15 AM,13.9,4.90,,,,
5192,07/21/22 10:45:16 AM,13.9,4.88,,,,
5193,07/21/22 10:45:17 AM,13.9,4.88,,,,
