"Plot Title: Injection_Conductivity_x0m_2022-07-26"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20954780, SEN S/N: 20954780)","Temp, °C (LGR S/N: 20954780, SEN S/N: 20954780)","Coupler Detached (LGR S/N: 20954780)","Coupler Attached (LGR S/N: 20954780)","Host Connected (LGR S/N: 20954780)","End Of File (LGR S/N: 20954780)"
8110,07/26/22 11:43:22 AM,58.8,7.11,,,,
8111,07/26/22 11:43:23 AM,58.8,7.12,,,,
8112,07/26/22 11:43:24 AM,58.9,7.12,,,,
8113,07/26/22 11:43:25 AM,58.9,7.12,,,,
8114,07/26/22 11:43:26 AM,58.9,7.12,,,,
8115,07/26/22 11:43:27 AM,58.9,7.11,,,,
8116,07/26/22 11:43:28 AM,58.9,7.11,,,,
8117,07/26/22 11:43:29 AM,58.9,7.12,,,,
8118,07/26/22 11:43:30 AM,58.8,7.12,,,,
8119,07/26/22 11:43:31 AM,58.8,7.12,,,,
8120,07/26/22 11:43:32 AM,58.9,7.12,,,,
8121,07/26/22 11:43:33 AM,58.8,7.12,,,,
8122,07/26/22 11:43:34 AM,58.8,7.12,,,,
8123,07/26/22 11:43:35 AM,58.9,7.12,,,,
8124,07/26/22 11:43:36 AM,58.8,7.12,,,,
8125,07/26/22 11:43:37 AM,58.9,7.12,,,,
8126,07/26/22 11:43:38 AM,58.8,7.12,,,,
8127,07/26/22 11:43:39 AM,58.8,7.11,,,,
8128,07/26/22 11:43:40 AM,58.8,7.11,,,,
8129,07/26/22 11:43:41 AM,58.8,7.11,,,,
8130,07/26/22 11:43:42 AM,58.8,7.11,,,,
8131,07/26/22 11:43:43 AM,58.8,7.12,,,,
8132,07/26/22 11:43:44 AM,58.8,7.12,,,,
8133,07/26/22 11:43:45 AM,58.9,7.12,,,,
8134,07/26/22 11:43:46 AM,58.8,7.12,,,,
8135,07/26/22 11:43:47 AM,58.9,7.14,,,,
8136,07/26/22 11:43:48 AM,58.8,7.11,,,,
8137,07/26/22 11:43:49 AM,58.8,7.11,,,,
8138,07/26/22 11:43:50 AM,58.8,7.11,,,,
8139,07/26/22 11:43:51 AM,58.8,7.11,,,,
8140,07/26/22 11:43:52 AM,58.8,7.12,,,,
8141,07/26/22 11:43:53 AM,58.8,7.12,,,,
8142,07/26/22 11:43:54 AM,58.8,7.14,,,,
8143,07/26/22 11:43:55 AM,58.8,7.12,,,,
8144,07/26/22 11:43:56 AM,58.8,7.11,,,,
8145,07/26/22 11:43:57 AM,58.8,7.11,,,,
8146,07/26/22 11:43:58 AM,58.8,7.11,,,,
8147,07/26/22 11:43:59 AM,58.8,7.11,,,,
8148,07/26/22 11:44:00 AM,58.8,7.12,,,,
8149,07/26/22 11:44:01 AM,58.7,7.12,,,,
8150,07/26/22 11:44:02 AM,58.8,7.14,,,,
8151,07/26/22 11:44:03 AM,58.8,7.12,,,,
8152,07/26/22 11:44:04 AM,58.6,7.12,,,,
8153,07/26/22 11:44:05 AM,58.8,7.12,,,,
8154,07/26/22 11:44:06 AM,58.8,7.11,,,,
8155,07/26/22 11:44:07 AM,58.8,7.12,,,,
8156,07/26/22 11:44:08 AM,58.8,7.12,,,,
8157,07/26/22 11:44:09 AM,58.8,7.11,,,,
8158,07/26/22 11:44:10 AM,58.8,7.11,,,,
8159,07/26/22 11:44:11 AM,58.8,7.11,,,,
8160,07/26/22 11:44:12 AM,58.8,7.11,,,,
8161,07/26/22 11:44:13 AM,58.8,7.12,,,,
8162,07/26/22 11:44:14 AM,58.8,7.12,,,,
8163,07/26/22 11:44:15 AM,58.7,7.12,,,,
8164,07/26/22 11:44:16 AM,58.8,7.12,,,,
8165,07/26/22 11:44:17 AM,58.8,7.11,,,,
8166,07/26/22 11:44:18 AM,58.9,7.12,,,,
8167,07/26/22 11:44:19 AM,58.9,7.12,,,,
8168,07/26/22 11:44:20 AM,58.8,7.12,,,,
8169,07/26/22 11:44:21 AM,58.8,7.11,,,,
8170,07/26/22 11:44:22 AM,58.8,7.12,,,,
8171,07/26/22 11:44:23 AM,58.9,7.10,,,,
8172,07/26/22 11:44:24 AM,58.8,7.11,,,,
8173,07/26/22 11:44:25 AM,58.8,7.11,,,,
8174,07/26/22 11:44:26 AM,58.8,7.11,,,,
8175,07/26/22 11:44:27 AM,58.8,7.12,,,,
8176,07/26/22 11:44:28 AM,58.8,7.11,,,,
8177,07/26/22 11:44:29 AM,58.8,7.11,,,,
8178,07/26/22 11:44:30 AM,58.7,7.12,,,,
8179,07/26/22 11:44:31 AM,58.8,7.12,,,,
8180,07/26/22 11:44:32 AM,58.8,7.12,,,,
8181,07/26/22 11:44:33 AM,58.8,7.12,,,,
8182,07/26/22 11:44:34 AM,58.9,7.14,,,,
8183,07/26/22 11:44:35 AM,58.8,7.12,,,,
8184,07/26/22 11:44:36 AM,58.8,7.12,,,,
8185,07/26/22 11:44:37 AM,58.8,7.12,,,,
8186,07/26/22 11:44:38 AM,58.8,7.12,,,,
8187,07/26/22 11:44:39 AM,58.8,7.12,,,,
8188,07/26/22 11:44:40 AM,58.9,7.12,,,,
8189,07/26/22 11:44:41 AM,58.8,7.14,,,,
8190,07/26/22 11:44:42 AM,58.8,7.14,,,,
8191,07/26/22 11:44:43 AM,58.8,7.14,,,,
8192,07/26/22 11:44:44 AM,58.8,7.11,,,,
8193,07/26/22 11:44:45 AM,58.8,7.12,,,,
8194,07/26/22 11:44:46 AM,58.7,7.14,,,,
8195,07/26/22 11:44:47 AM,58.8,7.12,,,,
8196,07/26/22 11:44:48 AM,58.7,7.11,,,,
8197,07/26/22 11:44:49 AM,58.7,7.12,,,,
8198,07/26/22 11:44:50 AM,58.7,7.12,,,,
8199,07/26/22 11:44:51 AM,58.8,7.12,,,,
8200,07/26/22 11:44:52 AM,58.8,7.12,,,,
8201,07/26/22 11:44:53 AM,58.7,7.14,,,,
8202,07/26/22 11:44:54 AM,58.7,7.12,,,,
8203,07/26/22 11:44:55 AM,58.8,7.12,,,,
8204,07/26/22 11:44:56 AM,58.7,7.12,,,,
8205,07/26/22 11:44:57 AM,58.7,7.12,,,,
8206,07/26/22 11:44:58 AM,58.7,7.14,,,,
8207,07/26/22 11:44:59 AM,58.7,7.14,,,,
8208,07/26/22 11:45:00 AM,58.8,7.11,,,,
8209,07/26/22 11:45:01 AM,58.8,7.11,,,,
8210,07/26/22 11:45:02 AM,58.8,7.11,,,,
8211,07/26/22 11:45:03 AM,58.8,7.11,,,,
8212,07/26/22 11:45:04 AM,58.9,7.11,,,,
8213,07/26/22 11:45:05 AM,58.8,7.12,,,,
8214,07/26/22 11:45:06 AM,58.8,7.11,,,,
8215,07/26/22 11:45:07 AM,58.8,7.12,,,,
8216,07/26/22 11:45:08 AM,58.9,7.11,,,,
8217,07/26/22 11:45:09 AM,58.8,7.11,,,,
8218,07/26/22 11:45:10 AM,58.8,7.12,,,,
8219,07/26/22 11:45:11 AM,58.8,7.11,,,,
8220,07/26/22 11:45:12 AM,58.9,7.12,,,,
8221,07/26/22 11:45:13 AM,58.9,7.14,,,,
8222,07/26/22 11:45:14 AM,58.8,7.12,,,,
8223,07/26/22 11:45:15 AM,58.8,7.11,,,,
8224,07/26/22 11:45:16 AM,58.8,7.11,,,,
8225,07/26/22 11:45:17 AM,58.8,7.11,,,,
8226,07/26/22 11:45:18 AM,58.8,7.14,,,,
8227,07/26/22 11:45:19 AM,58.8,7.12,,,,
8228,07/26/22 11:45:20 AM,58.8,7.11,,,,
8229,07/26/22 11:45:21 AM,58.8,7.12,,,,
8230,07/26/22 11:45:22 AM,58.9,7.14,,,,
8231,07/26/22 11:45:23 AM,58.9,7.11,,,,
8232,07/26/22 11:45:24 AM,58.8,7.11,,,,
8233,07/26/22 11:45:25 AM,58.8,7.11,,,,
8234,07/26/22 11:45:26 AM,58.8,7.14,,,,
8235,07/26/22 11:45:27 AM,58.9,7.12,,,,
8236,07/26/22 11:45:28 AM,58.8,7.12,,,,
8237,07/26/22 11:45:29 AM,58.8,7.12,,,,
8238,07/26/22 11:45:30 AM,58.8,7.12,,,,
8239,07/26/22 11:45:31 AM,58.9,7.12,,,,
8240,07/26/22 11:45:32 AM,58.9,7.12,,,,
8241,07/26/22 11:45:33 AM,58.9,7.11,,,,
8242,07/26/22 11:45:34 AM,58.9,7.12,,,,
8243,07/26/22 11:45:35 AM,58.8,7.11,,,,
8244,07/26/22 11:45:36 AM,58.8,7.12,,,,
8245,07/26/22 11:45:37 AM,58.9,7.12,,,,
8246,07/26/22 11:45:38 AM,58.9,7.12,,,,
8247,07/26/22 11:45:39 AM,58.9,7.11,,,,
8248,07/26/22 11:45:40 AM,58.9,7.12,,,,
8249,07/26/22 11:45:41 AM,58.8,7.12,,,,
8250,07/26/22 11:45:42 AM,58.9,7.12,,,,
8251,07/26/22 11:45:43 AM,58.9,7.12,,,,
8252,07/26/22 11:45:44 AM,58.9,7.14,,,,
8253,07/26/22 11:45:45 AM,58.8,7.12,,,,
8254,07/26/22 11:45:46 AM,58.8,7.11,,,,
8255,07/26/22 11:45:47 AM,58.8,7.11,,,,
8256,07/26/22 11:45:48 AM,58.8,7.14,,,,
8257,07/26/22 11:45:49 AM,58.8,7.10,,,,
8258,07/26/22 11:45:50 AM,58.8,7.14,,,,
8259,07/26/22 11:45:51 AM,58.8,7.14,,,,
8260,07/26/22 11:45:52 AM,58.8,7.12,,,,
8261,07/26/22 11:45:53 AM,58.9,7.12,,,,
8262,07/26/22 11:45:54 AM,58.8,7.12,,,,
8263,07/26/22 11:45:55 AM,58.8,7.12,,,,
8264,07/26/22 11:45:56 AM,58.8,7.12,,,,
8265,07/26/22 11:45:57 AM,58.9,7.11,,,,
8266,07/26/22 11:45:58 AM,58.8,7.12,,,,
8267,07/26/22 11:45:59 AM,58.9,7.11,,,,
8268,07/26/22 11:46:00 AM,58.9,7.14,,,,
8269,07/26/22 11:46:01 AM,58.8,7.12,,,,
8270,07/26/22 11:46:02 AM,58.8,7.12,,,,
8271,07/26/22 11:46:03 AM,58.9,7.11,,,,
8272,07/26/22 11:46:04 AM,58.8,7.11,,,,
8273,07/26/22 11:46:05 AM,58.9,7.11,,,,
8274,07/26/22 11:46:06 AM,58.8,7.12,,,,
8275,07/26/22 11:46:07 AM,58.9,7.11,,,,
8276,07/26/22 11:46:08 AM,58.9,7.12,,,,
8277,07/26/22 11:46:09 AM,58.9,7.12,,,,
8278,07/26/22 11:46:10 AM,58.8,7.12,,,,
8279,07/26/22 11:46:11 AM,58.9,7.12,,,,
8280,07/26/22 11:46:12 AM,58.8,7.12,,,,
8281,07/26/22 11:46:13 AM,58.8,7.12,,,,
8282,07/26/22 11:46:14 AM,58.9,7.11,,,,
8283,07/26/22 11:46:15 AM,58.9,7.14,,,,
8284,07/26/22 11:46:16 AM,58.8,7.12,,,,
8285,07/26/22 11:46:17 AM,58.8,7.12,,,,
8286,07/26/22 11:46:18 AM,58.9,7.12,,,,
8287,07/26/22 11:46:19 AM,58.8,7.11,,,,
8288,07/26/22 11:46:20 AM,58.9,7.12,,,,
8289,07/26/22 11:46:21 AM,58.8,7.12,,,,
8290,07/26/22 11:46:22 AM,58.8,7.14,,,,
8291,07/26/22 11:46:23 AM,58.9,7.12,,,,
8292,07/26/22 11:46:24 AM,58.8,7.12,,,,
8293,07/26/22 11:46:25 AM,58.9,7.12,,,,
8294,07/26/22 11:46:26 AM,58.8,7.12,,,,
8295,07/26/22 11:46:27 AM,58.8,7.12,,,,
8296,07/26/22 11:46:28 AM,58.8,7.12,,,,
8297,07/26/22 11:46:29 AM,58.8,7.12,,,,
8298,07/26/22 11:46:30 AM,58.8,7.14,,,,
8299,07/26/22 11:46:31 AM,58.8,7.12,,,,
8300,07/26/22 11:46:32 AM,58.8,7.14,,,,
8301,07/26/22 11:46:33 AM,58.8,7.12,,,,
8302,07/26/22 11:46:34 AM,58.9,7.12,,,,
8303,07/26/22 11:46:35 AM,58.8,7.14,,,,
8304,07/26/22 11:46:36 AM,58.8,7.12,,,,
8305,07/26/22 11:46:37 AM,58.8,7.12,,,,
8306,07/26/22 11:46:38 AM,58.8,7.12,,,,
8307,07/26/22 11:46:39 AM,58.9,7.12,,,,
8308,07/26/22 11:46:40 AM,58.8,7.12,,,,
8309,07/26/22 11:46:41 AM,58.8,7.11,,,,
8310,07/26/22 11:46:42 AM,58.9,7.11,,,,
8311,07/26/22 11:46:43 AM,58.8,7.11,,,,
8312,07/26/22 11:46:44 AM,58.8,7.12,,,,
8313,07/26/22 11:46:45 AM,58.8,7.12,,,,
8314,07/26/22 11:46:46 AM,58.8,7.12,,,,
8315,07/26/22 11:46:47 AM,58.8,7.12,,,,
8316,07/26/22 11:46:48 AM,58.8,7.12,,,,
8317,07/26/22 11:46:49 AM,58.8,7.12,,,,
8318,07/26/22 11:46:50 AM,58.8,7.11,,,,
8319,07/26/22 11:46:51 AM,58.8,7.11,,,,
8320,07/26/22 11:46:52 AM,58.8,7.12,,,,
8321,07/26/22 11:46:53 AM,58.8,7.11,,,,
8322,07/26/22 11:46:54 AM,58.8,7.12,,,,
8323,07/26/22 11:46:55 AM,58.8,7.11,,,,
8324,07/26/22 11:46:56 AM,58.8,7.11,,,,
8325,07/26/22 11:46:57 AM,58.9,7.11,,,,
8326,07/26/22 11:46:58 AM,58.8,7.12,,,,
8327,07/26/22 11:46:59 AM,58.8,7.12,,,,
8328,07/26/22 11:47:00 AM,58.8,7.11,,,,
8329,07/26/22 11:47:01 AM,58.8,7.12,,,,
8330,07/26/22 11:47:02 AM,58.9,7.12,,,,
8331,07/26/22 11:47:03 AM,58.8,7.12,,,,
8332,07/26/22 11:47:04 AM,58.8,7.14,,,,
8333,07/26/22 11:47:05 AM,58.8,7.11,,,,
8334,07/26/22 11:47:06 AM,58.8,7.12,,,,
8335,07/26/22 11:47:07 AM,58.8,7.12,,,,
8336,07/26/22 11:47:08 AM,58.8,7.11,,,,
8337,07/26/22 11:47:09 AM,58.8,7.11,,,,
8338,07/26/22 11:47:10 AM,58.8,7.12,,,,
8339,07/26/22 11:47:11 AM,58.8,7.10,,,,
8340,07/26/22 11:47:12 AM,58.8,7.12,,,,
8341,07/26/22 11:47:13 AM,58.8,7.14,,,,
8342,07/26/22 11:47:14 AM,58.8,7.12,,,,
8343,07/26/22 11:47:15 AM,58.7,7.12,,,,
8344,07/26/22 11:47:16 AM,58.8,7.12,,,,
8345,07/26/22 11:47:17 AM,58.8,7.12,,,,
8346,07/26/22 11:47:18 AM,58.8,7.12,,,,
8347,07/26/22 11:47:19 AM,58.9,7.12,,,,
8348,07/26/22 11:47:20 AM,58.8,7.11,,,,
8349,07/26/22 11:47:21 AM,58.8,7.12,,,,
8350,07/26/22 11:47:22 AM,58.9,7.12,,,,
8351,07/26/22 11:47:23 AM,58.8,7.11,,,,
8352,07/26/22 11:47:24 AM,58.9,7.12,,,,
8353,07/26/22 11:47:25 AM,58.8,7.12,,,,
8354,07/26/22 11:47:26 AM,58.8,7.12,,,,
8355,07/26/22 11:47:27 AM,58.8,7.12,,,,
8356,07/26/22 11:47:28 AM,58.8,7.12,,,,
8357,07/26/22 11:47:29 AM,58.8,7.14,,,,
8358,07/26/22 11:47:30 AM,58.8,7.12,,,,
8359,07/26/22 11:47:31 AM,58.8,7.12,,,,
8360,07/26/22 11:47:32 AM,58.8,7.12,,,,
8361,07/26/22 11:47:33 AM,58.8,7.14,,,,
8362,07/26/22 11:47:34 AM,58.8,7.11,,,,
8363,07/26/22 11:47:35 AM,58.8,7.12,,,,
8364,07/26/22 11:47:36 AM,58.9,7.12,,,,
8365,07/26/22 11:47:37 AM,58.8,7.11,,,,
8366,07/26/22 11:47:38 AM,58.8,7.12,,,,
8367,07/26/22 11:47:39 AM,58.8,7.14,,,,
8368,07/26/22 11:47:40 AM,58.8,7.12,,,,
8369,07/26/22 11:47:41 AM,58.8,7.12,,,,
8370,07/26/22 11:47:42 AM,58.8,7.12,,,,
8371,07/26/22 11:47:43 AM,58.7,7.12,,,,
8372,07/26/22 11:47:44 AM,58.8,7.11,,,,
8373,07/26/22 11:47:45 AM,58.8,7.12,,,,
8374,07/26/22 11:47:46 AM,58.8,7.12,,,,
8375,07/26/22 11:47:47 AM,58.8,7.11,,,,
8376,07/26/22 11:47:48 AM,58.8,7.12,,,,
8377,07/26/22 11:47:49 AM,58.8,7.11,,,,
8378,07/26/22 11:47:50 AM,58.8,7.11,,,,
8379,07/26/22 11:47:51 AM,58.9,7.11,,,,
8380,07/26/22 11:47:52 AM,58.7,7.11,,,,
8381,07/26/22 11:47:53 AM,58.8,7.12,,,,
8382,07/26/22 11:47:54 AM,58.8,7.12,,,,
8383,07/26/22 11:47:55 AM,58.7,7.12,,,,
8384,07/26/22 11:47:56 AM,58.8,7.12,,,,
8385,07/26/22 11:47:57 AM,58.8,7.11,,,,
8386,07/26/22 11:47:58 AM,58.8,7.12,,,,
8387,07/26/22 11:47:59 AM,58.8,7.12,,,,
8388,07/26/22 11:48:00 AM,58.8,7.12,,,,
8389,07/26/22 11:48:01 AM,58.8,7.11,,,,
8390,07/26/22 11:48:02 AM,58.8,7.12,,,,
8391,07/26/22 11:48:03 AM,58.8,7.12,,,,
8392,07/26/22 11:48:04 AM,58.8,7.12,,,,
8393,07/26/22 11:48:05 AM,58.8,7.11,,,,
8394,07/26/22 11:48:06 AM,58.8,7.12,,,,
8395,07/26/22 11:48:07 AM,58.8,7.11,,,,
8396,07/26/22 11:48:08 AM,58.9,7.12,,,,
8397,07/26/22 11:48:09 AM,58.8,7.12,,,,
8398,07/26/22 11:48:10 AM,58.7,7.11,,,,
8399,07/26/22 11:48:11 AM,58.7,7.11,,,,
8400,07/26/22 11:48:12 AM,58.8,7.12,,,,
8401,07/26/22 11:48:13 AM,58.8,7.12,,,,
8402,07/26/22 11:48:14 AM,58.8,7.14,,,,
8403,07/26/22 11:48:15 AM,58.8,7.12,,,,
8404,07/26/22 11:48:16 AM,58.8,7.12,,,,
8405,07/26/22 11:48:17 AM,58.8,7.10,,,,
8406,07/26/22 11:48:18 AM,58.8,7.11,,,,
8407,07/26/22 11:48:19 AM,58.9,7.12,,,,
8408,07/26/22 11:48:20 AM,58.8,7.12,,,,
8409,07/26/22 11:48:21 AM,58.8,7.11,,,,
8410,07/26/22 11:48:22 AM,58.7,7.12,,,,
8411,07/26/22 11:48:23 AM,58.8,7.12,,,,
8412,07/26/22 11:48:24 AM,58.8,7.12,,,,
8413,07/26/22 11:48:25 AM,58.8,7.12,,,,
8414,07/26/22 11:48:26 AM,58.8,7.12,,,,
8415,07/26/22 11:48:27 AM,58.8,7.12,,,,
8416,07/26/22 11:48:28 AM,58.7,7.11,,,,
8417,07/26/22 11:48:29 AM,58.8,7.12,,,,
8418,07/26/22 11:48:30 AM,58.8,7.12,,,,
8419,07/26/22 11:48:31 AM,58.8,7.12,,,,
8420,07/26/22 11:48:32 AM,58.8,7.12,,,,
8421,07/26/22 11:48:33 AM,58.8,7.12,,,,
8422,07/26/22 11:48:34 AM,58.8,7.12,,,,
8423,07/26/22 11:48:35 AM,58.8,7.11,,,,
8424,07/26/22 11:48:36 AM,58.8,7.12,,,,
8425,07/26/22 11:48:37 AM,58.8,7.12,,,,
8426,07/26/22 11:48:38 AM,58.8,7.12,,,,
8427,07/26/22 11:48:39 AM,58.8,7.14,,,,
8428,07/26/22 11:48:40 AM,58.8,7.12,,,,
8429,07/26/22 11:48:41 AM,58.7,7.12,,,,
8430,07/26/22 11:48:42 AM,58.8,7.12,,,,
8431,07/26/22 11:48:43 AM,58.8,7.12,,,,
8432,07/26/22 11:48:44 AM,58.8,7.12,,,,
8433,07/26/22 11:48:45 AM,58.8,7.12,,,,
8434,07/26/22 11:48:46 AM,58.8,7.12,,,,
8435,07/26/22 11:48:47 AM,58.7,7.12,,,,
8436,07/26/22 11:48:48 AM,58.8,7.14,,,,
8437,07/26/22 11:48:49 AM,58.7,7.12,,,,
8438,07/26/22 11:48:50 AM,58.8,7.12,,,,
8439,07/26/22 11:48:51 AM,58.8,7.12,,,,
8440,07/26/22 11:48:52 AM,58.8,7.11,,,,
8441,07/26/22 11:48:53 AM,58.8,7.11,,,,
8442,07/26/22 11:48:54 AM,58.7,7.12,,,,
8443,07/26/22 11:48:55 AM,58.8,7.12,,,,
8444,07/26/22 11:48:56 AM,58.7,7.11,,,,
8445,07/26/22 11:48:57 AM,58.8,7.12,,,,
8446,07/26/22 11:48:58 AM,58.8,7.12,,,,
8447,07/26/22 11:48:59 AM,58.8,7.14,,,,
8448,07/26/22 11:49:00 AM,58.8,7.12,,,,
8449,07/26/22 11:49:01 AM,58.8,7.12,,,,
8450,07/26/22 11:49:02 AM,58.9,7.14,,,,
8451,07/26/22 11:49:03 AM,58.8,7.12,,,,
8452,07/26/22 11:49:04 AM,58.8,7.14,,,,
8453,07/26/22 11:49:05 AM,58.8,7.12,,,,
8454,07/26/22 11:49:06 AM,58.8,7.11,,,,
8455,07/26/22 11:49:07 AM,58.9,7.14,,,,
8456,07/26/22 11:49:08 AM,58.8,7.12,,,,
8457,07/26/22 11:49:09 AM,58.7,7.12,,,,
8458,07/26/22 11:49:10 AM,58.7,7.12,,,,
8459,07/26/22 11:49:11 AM,58.8,7.12,,,,
8460,07/26/22 11:49:12 AM,58.8,7.12,,,,
8461,07/26/22 11:49:13 AM,58.7,7.12,,,,
8462,07/26/22 11:49:14 AM,58.8,7.12,,,,
8463,07/26/22 11:49:15 AM,58.8,7.12,,,,
8464,07/26/22 11:49:16 AM,58.8,7.12,,,,
8465,07/26/22 11:49:17 AM,58.8,7.12,,,,
8466,07/26/22 11:49:18 AM,58.7,7.12,,,,
8467,07/26/22 11:49:19 AM,58.8,7.14,,,,
8468,07/26/22 11:49:20 AM,58.8,7.12,,,,
8469,07/26/22 11:49:21 AM,58.8,7.11,,,,
8470,07/26/22 11:49:22 AM,58.7,7.11,,,,
8471,07/26/22 11:49:23 AM,58.8,7.12,,,,
8472,07/26/22 11:49:24 AM,58.8,7.14,,,,
8473,07/26/22 11:49:25 AM,58.8,7.12,,,,
8474,07/26/22 11:49:26 AM,58.8,7.12,,,,
8475,07/26/22 11:49:27 AM,58.8,7.12,,,,
8476,07/26/22 11:49:28 AM,58.8,7.14,,,,
8477,07/26/22 11:49:29 AM,58.8,7.14,,,,
8478,07/26/22 11:49:30 AM,58.8,7.14,,,,
8479,07/26/22 11:49:31 AM,58.8,7.12,,,,
8480,07/26/22 11:49:32 AM,58.8,7.12,,,,
8481,07/26/22 11:49:33 AM,58.8,7.14,,,,
8482,07/26/22 11:49:34 AM,58.8,7.14,,,,
8483,07/26/22 11:49:35 AM,58.8,7.11,,,,
8484,07/26/22 11:49:36 AM,58.9,7.12,,,,
8485,07/26/22 11:49:37 AM,58.8,7.12,,,,
8486,07/26/22 11:49:38 AM,58.7,7.14,,,,
8487,07/26/22 11:49:39 AM,58.8,7.14,,,,
8488,07/26/22 11:49:40 AM,58.9,7.12,,,,
8489,07/26/22 11:49:41 AM,58.8,7.12,,,,
8490,07/26/22 11:49:42 AM,58.8,7.12,,,,
8491,07/26/22 11:49:43 AM,58.8,7.12,,,,
8492,07/26/22 11:49:44 AM,58.8,7.14,,,,
8493,07/26/22 11:49:45 AM,58.8,7.12,,,,
8494,07/26/22 11:49:46 AM,58.8,7.12,,,,
8495,07/26/22 11:49:47 AM,58.8,7.14,,,,
8496,07/26/22 11:49:48 AM,58.8,7.12,,,,
8497,07/26/22 11:49:49 AM,58.8,7.12,,,,
8498,07/26/22 11:49:50 AM,58.7,7.12,,,,
8499,07/26/22 11:49:51 AM,58.8,7.14,,,,
8500,07/26/22 11:49:52 AM,58.8,7.12,,,,
8501,07/26/22 11:49:53 AM,58.8,7.12,,,,
8502,07/26/22 11:49:54 AM,58.8,7.14,,,,
8503,07/26/22 11:49:55 AM,58.8,7.14,,,,
8504,07/26/22 11:49:56 AM,58.8,7.14,,,,
8505,07/26/22 11:49:57 AM,58.7,7.14,,,,
8506,07/26/22 11:49:58 AM,58.8,7.14,,,,
8507,07/26/22 11:49:59 AM,58.8,7.14,,,,
8508,07/26/22 11:50:00 AM,58.8,7.12,,,,
8509,07/26/22 11:50:01 AM,58.7,7.12,,,,
8510,07/26/22 11:50:02 AM,58.8,7.14,,,,
8511,07/26/22 11:50:03 AM,58.8,7.12,,,,
8512,07/26/22 11:50:04 AM,58.7,7.12,,,,
8513,07/26/22 11:50:05 AM,58.8,7.12,,,,
8514,07/26/22 11:50:06 AM,58.8,7.12,,,,
8515,07/26/22 11:50:07 AM,58.7,7.14,,,,
8516,07/26/22 11:50:08 AM,58.8,7.14,,,,
8517,07/26/22 11:50:09 AM,58.7,7.12,,,,
8518,07/26/22 11:50:10 AM,58.7,7.12,,,,
8519,07/26/22 11:50:11 AM,58.8,7.12,,,,
8520,07/26/22 11:50:12 AM,58.7,7.12,,,,
8521,07/26/22 11:50:13 AM,58.8,7.12,,,,
8522,07/26/22 11:50:14 AM,58.7,7.14,,,,
8523,07/26/22 11:50:15 AM,58.8,7.12,,,,
8524,07/26/22 11:50:16 AM,58.8,7.12,,,,
8525,07/26/22 11:50:17 AM,58.8,7.12,,,,
8526,07/26/22 11:50:18 AM,58.7,7.12,,,,
8527,07/26/22 11:50:19 AM,58.7,7.12,,,,
8528,07/26/22 11:50:20 AM,58.8,7.12,,,,
8529,07/26/22 11:50:21 AM,58.7,7.12,,,,
8530,07/26/22 11:50:22 AM,58.7,7.12,,,,
8531,07/26/22 11:50:23 AM,58.7,7.12,,,,
8532,07/26/22 11:50:24 AM,58.8,7.12,,,,
8533,07/26/22 11:50:25 AM,58.7,7.12,,,,
8534,07/26/22 11:50:26 AM,58.7,7.14,,,,
8535,07/26/22 11:50:27 AM,58.8,7.12,,,,
8536,07/26/22 11:50:28 AM,58.8,7.12,,,,
8537,07/26/22 11:50:29 AM,58.7,7.14,,,,
8538,07/26/22 11:50:30 AM,58.8,7.14,,,,
8539,07/26/22 11:50:31 AM,58.8,7.12,,,,
8540,07/26/22 11:50:32 AM,58.9,7.11,,,,
8541,07/26/22 11:50:33 AM,58.8,7.12,,,,
8542,07/26/22 11:50:34 AM,58.8,7.11,,,,
8543,07/26/22 11:50:35 AM,58.8,7.12,,,,
8544,07/26/22 11:50:36 AM,58.8,7.11,,,,
8545,07/26/22 11:50:37 AM,58.8,7.12,,,,
8546,07/26/22 11:50:38 AM,58.7,7.12,,,,
8547,07/26/22 11:50:39 AM,58.8,7.12,,,,
8548,07/26/22 11:50:40 AM,58.8,7.12,,,,
8549,07/26/22 11:50:41 AM,58.7,7.14,,,,
8550,07/26/22 11:50:42 AM,58.8,7.12,,,,
8551,07/26/22 11:50:43 AM,58.8,7.14,,,,
8552,07/26/22 11:50:44 AM,58.8,7.11,,,,
8553,07/26/22 11:50:45 AM,58.8,7.12,,,,
8554,07/26/22 11:50:46 AM,58.8,7.12,,,,
8555,07/26/22 11:50:47 AM,58.8,7.14,,,,
8556,07/26/22 11:50:48 AM,58.8,7.12,,,,
8557,07/26/22 11:50:49 AM,58.7,7.14,,,,
8558,07/26/22 11:50:50 AM,58.8,7.14,,,,
8559,07/26/22 11:50:51 AM,58.8,7.14,,,,
8560,07/26/22 11:50:52 AM,58.7,7.12,,,,
8561,07/26/22 11:50:53 AM,59.2,7.12,,,,
8562,07/26/22 11:50:54 AM,59.5,7.12,,,,
8563,07/26/22 11:50:55 AM,69.5,7.12,,,,
8564,07/26/22 11:50:56 AM,77.0,7.12,,,,
8565,07/26/22 11:50:57 AM,80.5,7.12,,,,
8566,07/26/22 11:50:58 AM,85.0,7.11,,,,
8567,07/26/22 11:50:59 AM,76.0,7.12,,,,
8568,07/26/22 11:51:00 AM,73.8,7.12,,,,
8569,07/26/22 11:51:01 AM,71.4,7.12,,,,
