"DateTime","AirPress_kpa","AirTemp_C","Stn01_WL_m","Stn01_WLTemp_C","Stn01_EC_uS","Stn01_ECTemp_C","Stn01_DO_mg.L","Stn01_DOTemp_C","Stn02_DO_mg.L","Stn02_DOTemp_C","Stn03_WL_m","Stn03_WLTemp_C","Stn04_DO_mg.L","Stn04_DOTemp_C","Stn01_CO2_ppm","Stn02_CO2_ppm","Stn03_CO2_ppm","Stn04_CO2_ppm"
2019-08-11 01:15:00,62.4953,5.622,0.1334,5.415,7.7,5.97222222222222,4.31,5.76111111111111,4.47,5.77777777777778,0.143811112,5.469,7.26,5.73888888888889,4606.80035449393,4465.7452296332,3822.74394236915,776.553479951338
2019-08-11 01:30:00,62.48,5.623,0.1341,5.385,7.7,5.92777777777778,4.29,5.73888888888889,4.44,5.76111111111111,0.144096633,5.442,7.05,5.72222222222222,4644.78510739711,4466.19724704807,3838.13825918194,769.128390158648
2019-08-11 01:45:00,62.4591,5.624,0.1343,5.352,7.7,5.88888888888889,4.27,5.7,4.41,5.72222222222222,0.144810437,5.411,6.96,5.67777777777778,4667.80530621891,4474.18894464262,3853.56595617911,761.707779069484
2019-08-11 02:00:00,62.4508,5.624,0.1344,5.311,7.7,5.85,4.26,5.66111111111111,4.39,5.67777777777778,0.144300577,5.369,7,5.66111111111111,4653.07577351924,4549.50731275381,3891.32223962859,746.743612040588
2019-08-11 02:15:00,62.4392,5.626,0.1343,5.275,7.7,5.82222222222222,4.24,5.62222222222222,4.37,5.63888888888889,0.144443338,5.334,7.23,5.63888888888889,4660.74887973784,4462.6107631113,3846.43124132953,784.296711646705
2019-08-11 02:30:00,62.4319,5.627,0.1343,5.243,7.7,5.77777777777778,4.23,5.57777777777778,4.35,5.62222222222222,0.144504521,5.297,7.32,5.6,4675.63475808025,4539.04318087791,3846.32875363745,761.760719013075
2019-08-11 02:45:00,62.4209,5.628,0.1351,5.221,7.7,5.75,4.21,5.56111111111111,4.33,5.57777777777778,0.144973592,5.275,7.4,5.56111111111111,4705.76072774312,4509.12447404796,3876.43606998297,739.262251487556
2019-08-11 03:00:00,62.4426,5.629,0.1325,5.183,7.7,5.72777777777778,4.2,5.53888888888889,4.31,5.56111111111111,0.143576576,5.245,7.46,5.53888888888889,4719.66302543392,4578.59837538916,3890.53303447932,754.095602632924
2019-08-11 03:15:00,62.4175,5.629,0.1337,5.156,7,5.7,4.19,5.52222222222222,4.29,5.52222222222222,0.143178885,5.217,7.49,5.5,4691.33590859698,4584.74875675366,3921.95681958708,754.366814102395
2019-08-11 03:30:00,62.4075,5.63,0.1341,5.126,7.7,5.67222222222222,4.18,5.47777777777778,4.27,5.5,0.144892015,5.192,7.47,5.47777777777778,4705.41743160051,4519.30203717676,3868.64862199372,761.722279597212
2019-08-11 03:45:00,62.4049,5.63,0.1339,5.103,7.7,5.65,4.17,5.46111111111111,4.26,5.47777777777778,0.14352559,5.164,7.43,5.46111111111111,4758.67952647953,4557.52398813624,3906.77080998832,769.344876126423
2019-08-11 04:00:00,62.4098,5.631,0.1323,5.077,7.7,5.61111111111111,4.15,5.43888888888889,4.24,5.46111111111111,0.142730208,5.145,7.16,5.42222222222222,4758.57356813134,4534.90559915608,3944.2120032382,784.339018721964
2019-08-11 04:15:00,62.4129,5.631,0.1321,5.052,7.7,5.57777777777778,4.14,5.4,4.22,5.42222222222222,0.142383504,5.117,7.01,5.4,4728.09752381364,4612.52180656486,3913.81406137907,731.729378685444
2019-08-11 04:30:00,62.4047,5.632,0.1333,5.025,7.7,5.57222222222222,4.12,5.37777777777778,4.21,5.4,0.143902886,5.093,7.05,5.37777777777778,4802.22139204541,4566.61240499819,3890.54967464929,776.609240744844
2019-08-11 04:45:00,62.4101,5.633,0.1318,4.999,7.7,5.53888888888889,4.11,5.36111111111111,4.2,5.37777777777778,0.142097982,5.063,7.24,5.33888888888889,4810.14519941342,4582.0197484584,3943.41856831787,776.67711098173
2019-08-11 05:00:00,62.4203,5.635,0.1312,4.981,7.7,5.52777777777778,4.09,5.33888888888889,4.18,5.33888888888889,0.141945024,5.042,7.39,5.32222222222222,4794.11258551434,4656.06615112707,3935.07363239792,806.521287860394
2019-08-11 05:15:00,62.4308,5.636,0.131,4.963,7.7,5.5,4.07,5.32222222222222,4.16,5.33888888888889,0.142424292,5.029,7.48,5.3,4837.73405614697,4627.72389557004,3986.44286952265,776.287557846839
2019-08-11 05:30:00,62.434,5.638,0.1304,4.941,7.7,5.47222222222222,4.06,5.3,4.14,5.32222222222222,0.142801589,5.01,7.5,5.27777777777778,4851.87180003784,4668.89549104105,3985.73394392598,783.648536482154
2019-08-11 05:45:00,62.4323,5.639,0.131,4.92,7.7,5.46111111111111,4.06,5.27777777777778,4.12,5.3,0.143229871,4.987,7.49,5.26111111111111,4821.28547330471,4636.83193886723,3977.74796825528,768.556393489475
2019-08-11 06:00:00,62.4432,5.639,0.1311,4.901,7.7,5.45,4.08,5.26111111111111,4.1,5.27777777777778,0.143637759,4.967,7.41,5.23888888888889,4789.81573188537,4642.89806624382,3976.52151136962,753.327826376338
2019-08-11 06:15:00,62.4404,5.64,0.1324,4.875,7.7,5.41111111111111,4.12,5.23888888888889,4.07,5.26111111111111,0.144310774,4.947,7.45,5.23888888888889,4781.68757435762,4564.33813915955,3990.98531872325,783.207447524093
2019-08-11 06:30:00,62.4707,5.64,0.1299,4.839,7.7,5.37222222222222,4.18,5.2,4.06,5.22222222222222,0.142383504,4.907,7.53,5.22222222222222,4705.21114614706,4511.90788568433,3967.21226414788,797.9378774915
2019-08-11 06:45:00,62.457,5.639,0.1306,4.823,7.7,5.37222222222222,4.22,5.17777777777778,4.04,5.17777777777778,0.143484801,4.879,7.59,5.17777777777778,4689.96959512823,4480.19459726307,3944.51915628597,820.370080936967
2019-08-11 07:00:00,62.4702,5.641,0.1306,4.816,7.7,5.36111111111111,4.27,5.16111111111111,4.02,5.17777777777778,0.144973592,4.875,7.61,5.16111111111111,4627.92641465685,4425.7354547932,3912.76950106506,790.042454282035
2019-08-11 07:15:00,62.4811,5.641,0.133,4.812,7.7,5.37222222222222,4.34,5.16111111111111,4.01,5.17777777777778,0.144830832,4.867,7.63,5.12222222222222,4582.17296323679,4396.49013727556,3882.11876052006,797.387942131893
2019-08-11 07:30:00,62.5106,5.642,0.1314,4.813,7.7,5.37777777777778,4.39,5.16111111111111,4.01,5.17777777777778,0.143545984,4.871,7.64,5.12222222222222,4558.55558420013,4371.42276054659,3851.19351078976,797.185828764062
2019-08-11 07:45:00,62.539,5.644,0.1322,4.821,7.7,5.37777777777778,4.45,5.17777777777778,4.01,5.17777777777778,0.14447393,4.881,7.64,5.1,4488.68163964784,4345.04382717911,3804.15768960154,819.18439923573
2019-08-11 08:00:00,62.5669,5.646,0.1321,4.861,7.7,5.45,4.53,5.22222222222222,4.02,5.2,0.143800914,4.908,7.65,5.12222222222222,4465.16569017263,4302.11608875594,3765.84744556435,789.0703187826
2019-08-11 08:15:00,62.601,5.648,0.1317,4.911,7.7,5.51111111111111,4.62,5.27777777777778,4.02,5.26111111111111,0.14403545,4.967,7.66,5.12222222222222,4358.86830817446,4267.65356827784,3764.47717524158,781.306583540705
2019-08-11 08:30:00,62.6295,5.65,0.1324,4.969,7.7,5.57222222222222,4.71,5.33888888888889,4.02,5.3,0.14498379,5.023,7.66,5.16111111111111,4364.61374609896,4210.65648039753,3710.6690495516,766.049501669767
2019-08-11 08:45:00,62.6349,5.652,0.1337,5.007,7.7,5.61111111111111,4.8,5.37777777777778,4,5.36111111111111,0.145483452,5.077,7.66,5.2,4312.43322034883,4130.07035973096,3695.83748260398,773.547380079902
2019-08-11 09:00:00,62.629,5.654,0.1353,5.09,7.7,5.72777777777778,4.91,5.46111111111111,4,5.42222222222222,0.146809088,5.131,7.66,5.26111111111111,4252.9904878709,4130.40868822049,3636.34423962951,781.085247772424
2019-08-11 09:15:00,62.6199,5.656,0.1386,5.253,7.7,5.97222222222222,5.05,5.63888888888889,4.04,5.53888888888889,0.149174839,5.271,7.66,5.32222222222222,4127.0807854298,3991.00674504063,3667.27015444442,781.304242893867
2019-08-11 09:30:00,62.6568,5.659,0.1387,5.466,7.7,6.15,5.18,5.87777777777778,4.15,5.77777777777778,0.149990615,5.5,7.66,5.4,4090.16029148401,3958.55732780921,3577.95557490877,766.437714583384
2019-08-11 09:45:00,62.6498,5.66,0.1397,5.531,7.7,6.18888888888889,5.27,5.96111111111111,4.32,5.92222222222222,0.151214279,5.627,7.64,5.52222222222222,4031.86020083172,3864.30237430365,3556.86368366509,766.726661568184
2019-08-11 10:00:00,62.6499,5.66,0.1424,5.585,7.7,6.22777777777778,5.34,6,4.46,5.97777777777778,0.152060646,5.671,7.62,5.66111111111111,3979.59884617136,NA,3504.59033727685,766.746018294295
2019-08-11 10:15:00,62.6683,5.661,0.1411,5.66,7.7,6.32222222222222,5.42,6.07777777777778,4.56,6.02222222222222,0.150602447,5.726,7.59,5.76111111111111,3942.71933430293,NA,3422.75919439012,796.773451808847
2019-08-11 10:30:00,62.6504,5.662,0.1449,5.773,7.7,6.47777777777778,5.5,6.2,4.66,6.12222222222222,0.154130678,5.83,7.58,5.83888888888889,3868.32794984859,NA,3468.02708850063,781.896074969397
2019-08-11 10:45:00,62.6391,5.664,0.1478,5.988,7.7,6.75,5.62,6.42222222222222,4.76,6.3,0.155772427,6.014,7.56,5.92222222222222,3878.07401651342,NA,3402.67305116863,789.83939911615
2019-08-11 11:00:00,62.6182,5.666,0.1505,6.186,7.7,6.96111111111111,5.69,6.63888888888889,4.89,6.53888888888889,0.159963476,6.262,7.54,6.03888888888889,3835.33826905893,NA,3382.13911812521,775.307638374217
2019-08-11 11:15:00,62.6326,5.666,0.1512,6.323,7.7,7.03888888888889,5.73,6.8,5.02,6.73888888888889,0.161278915,6.442,7.52,6.17777777777778,3761.23265576278,NA,3322.92167894581,805.44324799701
2019-08-11 11:30:00,62.6202,5.667,0.1521,6.412,7.7,7.12777777777778,5.77,6.87777777777778,5.12,6.82222222222222,0.161340098,6.507,7.48,6.36111111111111,3695.34726452121,NA,3279.3396110102,783.293689944151
2019-08-11 11:45:00,62.6176,5.667,0.1507,6.513,7.7,7.22222222222222,5.82,6.97777777777778,5.19,6.92222222222222,0.162247649,6.604,7.43,6.47777777777778,3718.75479116105,NA,3265.15667651338,850.965058058023
2019-08-11 12:00:00,62.6217,5.667,0.1509,6.554,7.7,7.25,5.85,7.02222222222222,5.26,7,0.161737789,6.67,7.41,6.57777777777778,3704.68663909551,NA,3250.97501629131,791.183077782544
2019-08-11 12:15:00,62.5987,5.668,0.151,6.656,7.7,7.4,5.89,7.12222222222222,5.32,7.03888888888889,0.162053902,6.721,7.4,6.66111111111111,3638.99811436294,NA,3215.0735917619,776.569700693947
2019-08-11 12:30:00,62.5876,5.668,0.1519,6.771,7.7,7.5,5.92,7.23888888888889,5.37,7.17777777777778,0.164205512,6.865,7.38,6.73888888888889,3625.28546516181,NA,3223.72693020082,776.846885391816
2019-08-11 12:45:00,62.566,5.669,0.1522,6.848,7.7,7.57222222222222,5.95,7.32222222222222,5.43,7.27777777777778,0.164888724,6.958,7.37,6.82222222222222,3642.36304940257,NA,3195.51644849648,784.797811675399
2019-08-11 13:00:00,62.5714,5.668,0.1517,6.898,7.7,7.62222222222222,5.98,7.36111111111111,5.47,7.33888888888889,0.164960104,7.002,7.35,6.92222222222222,3620.05335277949,NA,3150.64809437966,792.356076178913
2019-08-11 13:15:00,62.5522,5.668,0.1528,6.948,7.7,7.66111111111111,6.01,7.42222222222222,5.51,7.37777777777778,0.164705174,7.054,7.33,7,3591.90817457321,NA,3122.25490906939,800.289164418508
2019-08-11 13:30:00,62.5518,5.668,0.1534,7.023,7.7,7.73888888888889,6.04,7.47777777777778,5.55,7.43888888888889,0.1646134,7.121,7.32,7.06111111111111,3570.29203621366,NA,3138.09878972464,815.529865114067
2019-08-11 13:45:00,62.5429,5.669,0.1529,7.105,7.7,7.82777777777778,6.07,7.57777777777778,5.59,7.52222222222222,0.165092668,7.193,7.31,7.12222222222222,3548.89000586481,NA,3101.51933775262,808.274736505227
2019-08-11 14:00:00,62.5246,5.67,0.1508,7.266,7.7,8.07222222222222,6.12,7.72222222222222,5.63,7.63888888888889,0.166346924,7.32,7.3,7.2,3528.2661171617,NA,3080.65026647701,801.194757948232
2019-08-11 14:15:00,62.507,5.672,0.1546,7.5,7.7,8.31111111111111,6.16,7.97777777777778,5.64,7.86111111111111,0.16807025,7.56,7.28,7.3,3486.1490269704,NA,3105.91031020581,794.360091458698
2019-08-11 14:30:00,62.5024,5.673,0.1546,7.773,7.7,8.71111111111111,6.22,8.23888888888889,5.68,8.06111111111111,0.168141631,7.757,7.26,7.43888888888889,3473.74131065309,NA,3078.14170369151,787.431598618759
2019-08-11 14:45:00,62.4679,5.676,0.1581,8.312,7.7,9.28888888888889,6.26,8.77777777777778,5.74,8.53888888888889,0.170905072,8.232,7.23,7.66111111111111,3457.37843901172,NA,3061.06322493287,841.698026091281
2019-08-11 15:00:00,62.4432,5.678,0.1555,8.742,7.7,9.62777777777778,6.25,9.26111111111111,5.87,9.07777777777778,0.170517578,8.783,7.19,7.9,3450.57802465706,NA,3076.00869961205,805.891578127143
2019-08-11 15:15:00,62.4261,5.679,0.1583,8.992,7.7,9.86111111111111,6.25,9.5,5.96,9.37777777777778,0.171843214,9.039,7.13,8.27777777777778,3431.21338569132,NA,3048.70505020034,814.250417134253
2019-08-11 15:30:00,62.4212,5.68,0.1593,9.294,7.7,10.2,6.25,9.82222222222222,6,9.63888888888889,0.171465918,9.285,7.04,8.66111111111111,3442.25493976074,NA,3051.77888381872,792.325200892064
2019-08-11 15:45:00,62.4133,5.681,0.1575,9.564,7.7,10.4277777777778,6.22,10.1,6.03,9.93888888888889,0.173087273,9.583,6.97,8.9,3422.68592535587,NA,2993.90154668047,838.595997232425
2019-08-11 16:00:00,62.4267,5.679,0.1572,9.565,7.7,10.3388888888889,6.17,10.1222222222222,6.05,10.1222222222222,0.17291392,9.733,6.93,9.13888888888889,3446.64498545607,NA,2994.93710740621,838.886059235452
2019-08-11 16:15:00,62.4167,5.678,0.1569,9.514,7.7,10.2722222222222,6.15,10.0611111111111,5.97,10.0777777777778,0.17200637,9.662,6.88,9.33888888888889,3439.21648890935,NA,3002.67134958863,800.965429536284
2019-08-11 16:30:00,62.4017,5.676,0.1564,9.427,7.7,10.1388888888889,6.11,9.97777777777778,5.96,10,0.171374143,9.585,6.84,9.46111111111111,3416.65421592354,NA,2987.67429770203,914.904073375081
2019-08-11 16:45:00,62.3889,5.674,0.1557,9.293,7.7,9.97222222222222,6.08,9.82222222222222,5.98,9.87777777777778,0.171139608,9.464,6.82,9.46111111111111,3438.77999771826,NA,2994.69913708577,823.637151771372
2019-08-11 17:00:00,62.3952,5.672,0.1538,9.108,7.7,9.75,6.03,9.63888888888889,5.97,9.72222222222222,0.169864958,9.286,6.82,9.4,3444.5369641973,NA,2947.58284271069,830.785897752433
2019-08-11 17:15:00,62.4071,5.67,0.1514,8.915,7.7,9.53888888888889,5.97,9.42222222222222,5.95,9.52222222222222,0.167968278,9.081,6.83,9.3,3465.14733993787,NA,2953.33673721182,807.523395412217
2019-08-11 17:30:00,62.3987,5.669,0.1496,8.729,7.7,9.33888888888889,5.9,9.22222222222222,5.91,9.3,0.166866981,8.882,6.85,9.17777777777778,3471.3338589383,NA,2967.30830955097,822.357475316169
2019-08-11 17:45:00,62.4002,5.668,0.1471,8.53,7.7,9.12222222222222,5.82,9,5.88,9.1,0.166234754,8.683,6.87,9.02222222222222,3529.7374750534,NA,2942.71031986748,799.114385446638
2019-08-11 18:00:00,62.4193,5.666,0.1427,8.326,7.7,8.88888888888889,5.74,8.77777777777778,5.86,8.9,0.164368667,8.472,6.9,8.83888888888889,3595.16776996895,NA,2985.88144263737,768.230586635471
2019-08-11 18:15:00,62.4196,5.665,0.1402,8.135,7.7,8.67777777777778,5.65,8.57777777777778,5.84,8.67777777777778,0.161666409,8.261,6.94,8.66111111111111,3601.5286606749,NA,3007.57908113082,798.237969960508
2019-08-11 18:30:00,62.4082,5.664,0.1404,7.942,7.7,8.47222222222222,5.54,8.36111111111111,5.79,8.47777777777778,0.16042235,8.065,6.97,8.47777777777778,3660.87404082167,NA,3051.98899890815,790.415986086497
2019-08-11 18:45:00,62.4255,5.663,0.1397,7.746,7.7,8.27777777777778,5.45,8.16111111111111,5.74,8.27777777777778,0.157944431,7.859,7,8.3,3771.98258917058,NA,3087.88554644526,774.806042865701
2019-08-11 19:00:00,62.4389,5.662,0.138,7.573,7.7,8.11111111111111,5.35,7.97777777777778,5.67,8.07777777777778,0.155619469,7.68,7.03,8.13888888888889,3785.25048531031,NA,3116.59845347406,797.093665070335
2019-08-11 19:15:00,62.4456,5.661,0.138,7.425,7.7,7.97222222222222,5.26,7.82222222222222,5.58,7.92222222222222,0.154212256,7.517,7.07,7.96111111111111,3866.54804300047,NA,3175.55361734706,781.616645411227
2019-08-11 19:30:00,62.4729,5.66,0.1376,7.291,7.7,7.82777777777778,5.17,7.67777777777778,5.5,7.76111111111111,0.153559635,7.377,7.1,7.8,3923.70413937566,NA,3188.00961324273,750.785695899767
2019-08-11 19:45:00,62.4874,5.659,0.1375,7.18,7.7,7.7,5.08,7.56111111111111,5.42,7.63888888888889,0.151897491,7.251,7.14,7.66111111111111,3974.84944207728,NA,3254.54940086593,780.639311679314
2019-08-11 20:00:00,62.4958,5.658,0.1372,7.058,7.7,7.57777777777778,5.01,7.43888888888889,5.34,7.52222222222222,0.150582052,7.133,7.17,7.52222222222222,4041.31684448718,NA,3321.2687873071,757.746908341347
2019-08-11 20:15:00,62.5154,5.658,0.1375,6.94,7.7,7.46111111111111,4.94,7.3,5.26,7.4,0.148817937,7.012,7.19,7.4,4099.7140669169,NA,3357.39451619757,787.536985280912
2019-08-11 20:30:00,62.5186,5.657,0.138,6.821,7.7,7.33888888888889,4.89,7.17777777777778,5.19,7.26111111111111,0.148206105,6.886,7.22,7.27777777777778,4128.18367136628,NA,3386.16525598384,726.952051618332
2019-08-11 20:45:00,62.5385,5.657,0.1361,6.716,7.7,7.22222222222222,4.84,7.07777777777778,5.13,7.16111111111111,0.145840354,6.776,7.24,7.17777777777778,4179.4911161463,NA,3430.19496108944,809.541072046355
2019-08-11 21:00:00,62.5501,5.657,0.136,6.625,7.7,7.16111111111111,4.79,6.97777777777778,5.07,7.03888888888889,0.146176862,6.68,7.26,7.06111111111111,4207.17639675216,NA,3428.20903170055,748.862346112414
2019-08-11 21:15:00,62.556,5.658,0.1367,6.552,7.7,7.07777777777778,4.74,6.9,5.02,6.96111111111111,0.147492301,6.603,7.28,6.96111111111111,4264.94212693326,NA,3478.89900124627,710.82368782221
2019-08-11 21:30:00,62.5509,5.658,0.1359,6.476,7.7,7.01111111111111,4.68,6.83888888888889,4.96,6.87777777777778,0.147237371,6.529,7.3,6.87777777777778,4286.88887935384,NA,3493.43839378923,710.721051050769
2019-08-11 21:45:00,62.5449,5.658,0.1357,6.405,7.7,6.92777777777778,4.64,6.76111111111111,4.92,6.82222222222222,0.146982441,6.458,7.32,6.8,4323.97660327409,NA,3530.62089606467,740.715992039126
2019-08-11 22:00:00,62.5483,5.659,0.1351,6.334,7.7,6.87222222222222,4.6,6.67777777777778,4.88,6.73888888888889,0.146115679,6.389,7.33,6.72222222222222,4338.29542382185,NA,3537.55285426028,725.555473828091
2019-08-11 22:15:00,62.5505,5.66,0.1341,6.272,7.7,6.8,4.56,6.62222222222222,4.83,6.67777777777778,0.145483452,6.322,7.34,6.63888888888889,4390.15142167617,NA,3597.06756039734,680.323122708379
2019-08-11 22:30:00,62.5509,5.661,0.1361,6.215,7.7,6.75,4.52,6.56111111111111,4.78,6.62222222222222,0.146289031,6.261,7.35,6.57777777777778,4426.18973502836,NA,3595.80948762491,762.74746707195
2019-08-11 22:45:00,62.5642,5.661,0.1343,6.158,7.7,6.68888888888889,4.49,6.5,4.74,6.53888888888889,0.145187734,6.203,7.36,6.52222222222222,4432.6081881221,NA,3655.0235313922,732.507285325261
2019-08-11 23:00:00,62.5774,5.662,0.1336,6.105,7.7,6.63888888888889,4.45,6.46111111111111,4.71,6.5,0.145228522,6.154,7.36,6.46111111111111,4438.38621077484,NA,3676.12529640319,799.810713109171
2019-08-11 23:15:00,62.5691,5.663,0.1342,6.045,7.7,6.58888888888889,4.42,6.4,4.68,6.43888888888889,0.145962721,6.1,7.38,6.42222222222222,4512.69129273984,NA,3675.4781826891,777.144007984314
2019-08-11 23:30:00,62.5549,5.664,0.135,5.996,7.7,6.55,4.4,6.33888888888889,4.64,6.37777777777778,0.14581996,6.05,7.31,6.36111111111111,4445.41485707391,NA,3668.21817175778,777.196685316132
2019-08-11 23:45:00,62.5345,5.664,0.135,5.949,7.7,6.47222222222222,4.37,6.3,4.6,6.33888888888889,0.145881143,6.003,7.27,6.32222222222222,4558.71347926367,NA,3706.30165076873,769.799228376484
2019-08-12 00:00:00,62.5036,5.665,0.1355,5.895,7.7,6.43888888888889,4.34,6.23888888888889,4.58,6.27777777777778,0.146421595,5.951,7.16,6.26111111111111,4537.17683145565,NA,3707.11385152875,792.503569070482
2019-08-12 00:15:00,62.4757,5.665,0.1355,5.846,7.7,6.38888888888889,4.33,6.2,4.55,6.23888888888889,0.146829483,5.897,7.1,6.22222222222222,4568.0699935386,NA,3730.34005228933,792.650303155135
2019-08-12 00:30:00,62.4517,5.666,0.1377,5.799,7.7,6.33888888888889,4.29,6.13888888888889,4.53,6.17777777777778,0.146941652,5.847,7.07,6.16111111111111,4561.39469397185,NA,3746.05478574129,792.795947634316
2019-08-12 00:45:00,62.4412,5.667,0.1367,5.751,7.7,6.3,4.27,6.1,4.51,6.13888888888889,0.147380132,5.796,7.03,6.12222222222222,4568.52287998458,NA,3790.82202788194,762.672816313215
2019-08-12 01:00:00,62.4336,5.669,0.1362,5.719,7.7,6.26111111111111,4.25,6.06111111111111,4.49,6.1,0.145340692,5.76,7.03,6.07777777777778,4607.51463988647,NA,3784.4757278676,755.391878154308
2019-08-12 01:15:00,62.4211,5.669,0.1371,5.694,7.7,6.23888888888889,4.22,6.03888888888889,4.47,6.06111111111111,0.146319623,5.735,7.07,6.02222222222222,4629.86145106257,NA,3791.82646438485,770.390907035574
2019-08-12 01:30:00,62.4105,5.671,0.1364,5.663,7.7,6.22222222222222,4.2,6,4.44,6.03888888888889,0.145840354,5.705,7.08,6,4698.14026581542,NA,3807.37287141682,793.046076869643
2019-08-12 01:45:00,62.3985,5.671,0.1365,5.629,7.7,6.17777777777778,4.18,5.97777777777778,4.4,6,0.14625844,5.673,7.14,5.96111111111111,4675.63857155496,NA,3814.93018499059,815.605763687643
2019-08-12 02:00:00,62.3947,5.672,0.1359,5.596,7.7,6.13888888888889,4.16,5.93888888888889,4.38,5.96111111111111,0.144524916,5.64,7.23,5.92222222222222,4706.70341903466,NA,3845.81277769366,778.184990207808
2019-08-12 02:15:00,62.38,5.674,0.1364,5.563,7.7,6.1,4.13,5.9,4.36,5.93888888888889,0.145095959,5.608,7.28,5.9,4751.95635876335,NA,3853.44562320604,770.689124641208
2019-08-12 02:30:00,62.3834,5.675,0.135,5.528,7.7,6.07777777777778,4.11,5.87777777777778,4.33,5.9,0.143953872,5.575,7.29,5.86111111111111,4767.01994723171,NA,3868.5043578087,755.655370184207
2019-08-12 02:45:00,62.3744,5.675,0.1354,5.501,7.7,6.03888888888889,4.09,5.83888888888889,4.32,5.87777777777778,0.144698268,5.545,7.31,5.83888888888889,4781.67197617576,NA,3860.67383611046,793.186153280728
2019-08-12 03:00:00,62.3733,5.676,0.1347,5.472,7.7,6.02222222222222,4.06,5.82222222222222,4.29,5.83888888888889,0.144096633,5.52,7.17,5.8,4766.7373821102,NA,3950.97869763235,755.610578709897
2019-08-12 03:15:00,62.3844,5.677,0.1328,5.436,7.7,5.97222222222222,4.04,5.77777777777778,4.28,5.82222222222222,0.14232232,5.485,7.09,5.77777777777778,4826.76183976962,NA,3898.2492428669,748.072901958065
2019-08-12 03:30:00,62.3901,5.678,0.1324,5.405,7.7,5.95,4.01,5.73888888888889,4.26,5.77777777777778,0.14225094,5.449,7.2,5.73888888888889,4870.85514633783,NA,3965.08655816853,762.950304557546
2019-08-12 03:45:00,62.3811,5.679,0.1338,5.372,7.7,5.9,4,5.72222222222222,4.24,5.73888888888889,0.143127899,5.414,7.29,5.7,4862.75796792853,NA,3957.09748085683,740.311684452798
2019-08-12 04:00:00,62.3997,5.679,0.1326,5.336,7.7,5.86111111111111,3.98,5.67777777777778,4.21,5.72222222222222,0.14123122,5.382,7.33,5.66111111111111,4892.25900597606,NA,3994.21760626156,747.7415838627
2019-08-12 04:15:00,62.41,5.68,0.1309,5.295,7.7,5.82222222222222,3.96,5.62222222222222,4.2,5.66111111111111,0.141934827,5.341,7.36,5.63888888888889,4890.20257588856,NA,3985.02683027478,769.96277116525
2019-08-12 04:30:00,62.409,5.68,0.13,5.26,7.7,5.78888888888889,3.94,5.6,4.18,5.62222222222222,0.14104767,5.3,7.39,5.6,4905.25914372311,NA,3992.5654439339,769.96793603617
2019-08-12 04:45:00,62.4049,5.681,0.1317,5.229,7.7,5.75,3.92,5.56111111111111,4.16,5.6,0.142587448,5.27,7.42,5.56111111111111,4926.40308495732,NA,4028.98666932866,709.672395622663
2019-08-12 05:00:00,62.4008,5.682,0.1317,5.199,7.7,5.73888888888889,3.9,5.52222222222222,4.15,5.56111111111111,0.143025927,5.237,7.45,5.52222222222222,4963.34744458713,NA,4043.51376537091,777.165598358197
2019-08-12 05:15:00,62.4093,5.683,0.1313,5.179,7.7,5.73888888888889,3.88,5.5,4.14,5.53888888888889,0.141720686,5.21,7.45,5.5,4970.71324390046,NA,4005.85425320377,769.634603474014
2019-08-12 05:30:00,62.4108,5.684,0.1309,5.157,7.7,5.68888888888889,3.86,5.47777777777778,4.13,5.52222222222222,0.141506544,5.19,7.46,5.46111111111111,5015.45227821978,NA,4058.16161134399,792.111100826626
2019-08-12 05:45:00,62.4285,5.685,0.1296,5.137,7.7,5.67222222222222,3.84,5.46111111111111,4.12,5.5,0.140823332,5.172,7.48,5.43888888888889,5029.26462136928,NA,4094.72216560737,761.896058311913
2019-08-12 06:00:00,62.4237,5.685,0.1301,5.113,7.7,5.65,3.83,5.43888888888889,4.1,5.47777777777778,0.141690094,5.151,7.48,5.42222222222222,5043.60025432562,NA,4086.66717035759,761.793788413766
2019-08-12 06:15:00,62.4169,5.687,0.1309,5.096,7.7,5.62222222222222,3.81,5.42222222222222,4.09,5.46111111111111,0.141221023,5.128,7.49,5.4,5051.60219894092,NA,4064.55065486851,791.893063875582
2019-08-12 06:30:00,62.4225,5.687,0.1304,5.07,7.7,5.62222222222222,3.8,5.4,4.07,5.43888888888889,0.141588122,5.113,7.49,5.37777777777778,5050.59196558459,NA,4131.27916352796,784.230104611574
2019-08-12 06:45:00,62.4376,5.689,0.1293,5.053,7.7,5.58888888888889,3.78,5.37777777777778,4.05,5.42222222222222,0.140344064,5.093,7.5,5.36111111111111,5087.51473457046,NA,4145.79924904156,784.137595520078
2019-08-12 07:00:00,62.4633,5.688,0.1287,5.038,7.7,5.57777777777778,3.78,5.36111111111111,4.01,5.4,0.139456907,5.076,7.51,5.33888888888889,5108.33486145684,NA,4114.42242512346,768.875658295634
2019-08-12 07:15:00,62.4663,5.69,0.1301,5.036,7.7,5.57777777777778,3.79,5.36111111111111,3.96,5.37777777777778,0.139997359,5.07,7.52,5.32222222222222,5092.55164235037,NA,4143.79202120557,738.757491563346
